CHARGE_PARAMS,Charge_Intensity_Percent,Charge_Current_Threshold_mA
CHARGE_PARAMS,100,20
DISCHARGE_PARAMS,Discharge_Current_mA,Voltage_Threshold_V
DISCHARGE_PARAMS,250,2.50
MONITOR_PARAMS,Derivative_Threshold_V_per_s,Min_Runtime_min,Max_Runtime_min,Derivative_Avg_Count
MONITOR_PARAMS,0.000100,20,60,10
NUM_CYCLES,Number_of_Cycles
NUM_CYCLES,5
RECORDING_INTERVAL,Interval_seconds
RECORDING_INTERVAL,10
DATETIME,STATUS,VOLTAGE_V,CURRENT_A,COULOMB_COUNT_C
2025-09-01 02:14:01.28,C,4.179740,0.026101,436.033997
2025-09-01 02:14:11.28,C,4.179964,0.026154,436.236694
2025-09-01 02:14:21.28,C,4.177008,0.025681,436.437134
2025-09-01 02:14:31.28,C,4.177063,0.025366,436.637482
2025-09-01 02:14:41.28,C,4.178011,0.026049,436.837555
2025-09-01 02:14:51.28,C,4.178179,0.026049,437.036407
2025-09-01 02:15:01.28,C,4.178680,0.025261,437.235077
2025-09-01 02:15:11.28,C,4.177230,0.025839,437.433441
2025-09-01 02:15:21.28,C,4.178458,0.025576,437.632812
2025-09-01 02:15:31.28,C,4.179461,0.025418,437.832062
2025-09-01 02:15:41.28,C,4.181079,0.025628,438.030762
2025-09-01 02:15:51.28,C,4.181525,0.025839,438.233246
2025-09-01 02:16:01.28,C,4.181135,0.025366,438.434662
2025-09-01 02:16:11.28,C,4.181916,0.025681,438.632904
2025-09-01 02:16:21.28,C,4.182807,0.025786,438.831787
2025-09-01 02:16:31.28,C,4.180688,0.025628,439.032990
2025-09-01 02:16:41.28,C,4.180521,0.026101,439.231873
2025-09-01 02:16:51.28,C,4.180577,0.025208,439.434631
2025-09-01 02:17:01.28,C,4.179071,0.025261,439.633392
2025-09-01 02:17:11.28,C,4.183031,0.024840,439.830780
2025-09-01 02:17:21.28,C,4.177732,0.024157,440.022919
2025-09-01 02:17:31.28,C,4.178011,0.023947,440.205963
2025-09-01 02:17:41.28,C,4.177732,0.023474,440.389984
2025-09-01 02:17:51.28,C,4.178235,0.024157,440.579315
2025-09-01 02:18:01.28,C,4.178179,0.023842,440.763367
2025-09-01 02:18:11.28,C,4.179127,0.023842,440.944031
2025-09-01 02:18:21.28,C,4.177063,0.022739,441.127380
2025-09-01 02:18:31.28,C,4.179070,0.024683,441.308838
2025-09-01 02:18:41.28,C,4.179907,0.023527,441.495056
2025-09-01 02:18:51.28,C,4.179294,0.023001,441.680023
2025-09-01 02:19:01.28,C,4.179964,0.023790,441.862091
2025-09-01 02:19:11.28,C,4.179462,0.023790,442.048523
2025-09-01 02:19:21.28,C,4.180075,0.023054,442.234650
2025-09-01 02:19:31.28,C,4.182083,0.024998,442.422272
2025-09-01 02:19:41.28,C,4.178513,0.024052,442.603943
2025-09-01 02:19:51.28,C,4.180465,0.024210,442.786835
2025-09-01 02:20:01.28,C,4.178123,0.022003,442.971100
2025-09-01 02:20:11.28,C,4.181469,0.024735,443.160095
2025-09-01 02:20:21.28,C,4.177287,0.022949,443.344727
2025-09-01 02:20:31.28,C,4.180633,0.024525,443.524597
2025-09-01 02:20:41.28,C,4.180521,0.024210,443.710571
2025-09-01 02:20:51.28,C,4.179182,0.022003,443.888733
2025-09-01 02:21:01.28,C,4.181246,0.023527,444.067566
2025-09-01 02:21:11.28,C,4.180911,0.021583,444.244965
2025-09-01 02:21:21.28,C,4.179796,0.022423,444.421021
2025-09-01 02:21:31.28,C,4.181246,0.023054,444.602386
2025-09-01 02:21:41.28,C,4.182641,0.023684,444.788727
2025-09-01 02:21:51.28,C,4.181468,0.022634,444.973602
2025-09-01 02:22:01.28,C,4.181190,0.022844,445.154572
2025-09-01 02:22:11.28,C,4.181859,0.022791,445.337708
2025-09-01 02:22:21.28,C,4.182528,0.022529,445.517883
2025-09-01 02:22:31.28,C,4.181246,0.022056,445.695984
2025-09-01 02:22:41.28,C,4.181859,0.023527,445.873413
2025-09-01 02:22:51.28,C,4.180131,0.021635,446.049377
2025-09-01 02:23:01.28,C,4.181859,0.023264,446.229340
2025-09-01 02:23:11.28,C,4.181413,0.023212,446.404175
2025-09-01 02:23:21.28,C,4.182027,0.023422,446.587463
2025-09-01 02:23:31.28,C,4.182250,0.022739,446.766113
2025-09-01 02:23:41.28,C,4.180855,0.021215,446.937622
2025-09-01 02:23:51.28,C,4.181413,0.022634,447.116028
2025-09-01 02:24:01.28,R,4.170818,0.000000,0.000000
2025-09-01 02:24:11.28,R,4.169481,0.000000,0.000000
2025-09-01 02:24:21.28,R,4.168365,0.000000,0.000000
2025-09-01 02:24:31.28,R,4.167750,0.000000,0.000000
2025-09-01 02:24:41.28,R,4.167863,0.000000,0.000000
2025-09-01 02:24:51.28,R,4.167528,0.000000,0.000000
2025-09-01 02:25:01.28,R,4.167528,0.000000,0.000000
2025-09-01 02:25:11.28,R,4.166859,0.000000,0.000000
2025-09-01 02:25:21.28,R,4.166859,0.000000,0.000000
2025-09-01 02:25:31.28,R,4.166357,0.000000,0.000000
2025-09-01 02:25:41.28,R,4.165855,0.000000,0.000000
2025-09-01 02:25:51.28,R,4.165353,0.000000,0.000000
2025-09-01 02:26:01.28,R,4.165409,0.000000,0.000000
2025-09-01 02:26:11.28,R,4.165576,0.000000,0.000000
2025-09-01 02:26:21.28,R,4.164796,0.000000,0.000000
2025-09-01 02:26:31.28,R,4.164183,0.000000,0.000000
2025-09-01 02:26:41.28,R,4.164127,0.000000,0.000000
2025-09-01 02:26:51.28,R,4.163681,0.000000,0.000000
2025-09-01 02:27:01.28,R,4.162899,0.000000,0.000000
2025-09-01 02:27:11.28,R,4.163012,0.000000,0.000000
2025-09-01 02:27:21.28,R,4.162118,0.000000,0.000000
2025-09-01 02:27:31.28,R,4.162286,0.000000,0.000000
2025-09-01 02:27:41.28,R,4.161784,0.000000,0.000000
2025-09-01 02:27:51.28,R,4.162733,0.000000,0.000000
2025-09-01 02:28:01.28,R,4.161728,0.000000,0.000000
2025-09-01 02:28:11.28,R,4.162063,0.000000,0.000000
2025-09-01 02:28:21.28,R,4.161505,0.000000,0.000000
2025-09-01 02:28:31.28,R,4.160279,0.000000,0.000000
2025-09-01 02:28:41.28,R,4.161951,0.000000,0.000000
2025-09-01 02:28:51.28,R,4.161282,0.000000,0.000000
2025-09-01 02:29:01.28,R,4.161059,0.000000,0.000000
2025-09-01 02:29:11.28,R,4.162620,0.000000,0.000000
2025-09-01 02:29:21.28,R,4.161784,0.000000,0.000000
2025-09-01 02:29:31.28,R,4.161561,0.000000,0.000000
2025-09-01 02:29:41.28,R,4.161394,0.000000,0.000000
2025-09-01 02:29:51.28,R,4.161673,0.000000,0.000000
2025-09-01 02:30:01.28,R,4.161561,0.000000,0.000000
2025-09-01 02:30:11.28,R,4.160948,0.000000,0.000000
2025-09-01 02:30:21.28,R,4.161338,0.000000,0.000000
2025-09-01 02:30:31.28,R,4.160557,0.000000,0.000000
2025-09-01 02:30:41.28,R,4.160334,0.000000,0.000000
2025-09-01 02:30:51.28,R,4.159999,0.000000,0.000000
2025-09-01 02:31:01.28,R,4.160892,0.000000,0.000000
2025-09-01 02:31:11.28,R,4.160501,0.000000,0.000000
2025-09-01 02:31:21.28,R,4.160055,0.000000,0.000000
2025-09-01 02:31:31.28,R,4.159442,0.000000,0.000000
2025-09-01 02:31:41.28,R,4.159777,0.000000,0.000000
2025-09-01 02:31:51.28,R,4.160501,0.000000,0.000000
2025-09-01 02:32:01.28,R,4.159163,0.000000,0.000000
2025-09-01 02:32:11.28,R,4.159052,0.000000,0.000000
2025-09-01 02:32:21.28,R,4.158104,0.000000,0.000000
2025-09-01 02:32:31.28,R,4.159665,0.000000,0.000000
2025-09-01 02:32:41.28,R,4.159498,0.000000,0.000000
2025-09-01 02:32:51.28,R,4.159945,0.000000,0.000000
2025-09-01 02:33:01.28,R,4.158885,0.000000,0.000000
2025-09-01 02:33:11.28,R,4.157713,0.000000,0.000000
2025-09-01 02:33:21.28,R,4.158885,0.000000,0.000000
2025-09-01 02:33:31.28,R,4.158439,0.000000,0.000000
2025-09-01 02:33:41.28,R,4.157268,0.000000,0.000000
2025-09-01 02:33:51.28,R,4.156822,0.000000,0.000000
2025-09-01 02:34:01.28,R,4.157825,0.000000,0.000000
2025-09-01 02:34:11.28,R,4.157714,0.000000,0.000000
2025-09-01 02:34:21.28,R,4.158327,0.000000,0.000000
2025-09-01 02:34:31.28,R,4.158606,0.000000,0.000000
2025-09-01 02:34:41.28,R,4.158550,0.000000,0.000000
2025-09-01 02:34:51.28,R,4.157714,0.000000,0.000000
2025-09-01 02:35:01.28,R,4.157770,0.000000,0.000000
2025-09-01 02:35:11.28,R,4.156711,0.000000,0.000000
2025-09-01 02:35:21.28,R,4.157770,0.000000,0.000000
2025-09-01 02:35:31.28,R,4.156933,0.000000,0.000000
2025-09-01 02:35:41.28,R,4.155929,0.000000,0.000000
2025-09-01 02:35:51.28,R,4.156375,0.000000,0.000000
2025-09-01 02:36:01.28,R,4.157547,0.000000,0.000000
2025-09-01 02:36:11.28,R,4.155873,0.000000,0.000000
2025-09-01 02:36:21.28,R,4.156040,0.000000,0.000000
2025-09-01 02:36:31.28,R,4.155873,0.000000,0.000000
2025-09-01 02:36:41.28,R,4.154423,0.000000,0.000000
2025-09-01 02:36:51.28,R,4.155036,0.000000,0.000000
2025-09-01 02:37:01.28,R,4.155650,0.000000,0.000000
2025-09-01 02:37:11.28,R,4.155706,0.000000,0.000000
2025-09-01 02:37:21.28,R,4.155706,0.000000,0.000000
2025-09-01 02:37:31.28,R,4.154590,0.000000,0.000000
2025-09-01 02:37:41.28,R,4.154646,0.000000,0.000000
2025-09-01 02:37:51.28,R,4.153810,0.000000,0.000000
2025-09-01 02:38:01.28,R,4.154870,0.000000,0.000000
2025-09-01 02:38:11.28,R,4.153754,0.000000,0.000000
2025-09-01 02:38:21.28,R,4.151189,0.000000,0.000000
2025-09-01 02:38:31.28,R,4.153363,0.000000,0.000000
2025-09-01 02:38:41.28,R,4.152081,0.000000,0.000000
2025-09-01 02:38:51.28,R,4.152862,0.000000,0.000000
2025-09-01 02:39:01.28,R,4.153140,0.000000,0.000000
2025-09-01 02:39:11.28,R,4.151690,0.000000,0.000000
2025-09-01 02:39:21.28,R,4.152861,0.000000,0.000000
2025-09-01 02:39:31.28,R,4.153140,0.000000,0.000000
2025-09-01 02:39:41.28,R,4.152415,0.000000,0.000000
2025-09-01 02:39:51.28,R,4.151690,0.000000,0.000000
2025-09-01 02:40:01.28,R,4.152193,0.000000,0.000000
2025-09-01 02:40:11.28,R,4.152527,0.000000,0.000000
2025-09-01 02:40:21.28,R,4.152694,0.000000,0.000000
2025-09-01 02:40:31.28,R,4.152248,0.000000,0.000000
2025-09-01 02:40:41.28,R,4.151914,0.000000,0.000000
2025-09-01 02:40:51.28,R,4.152638,0.000000,0.000000
2025-09-01 02:41:01.28,R,4.150687,0.000000,0.000000
2025-09-01 02:41:11.28,R,4.153586,0.000000,0.000000
2025-09-01 02:41:21.28,R,4.150798,0.000000,0.000000
2025-09-01 02:41:31.28,R,4.153642,0.000000,0.000000
2025-09-01 02:41:41.28,R,4.151857,0.000000,0.000000
2025-09-01 02:41:51.28,R,4.151635,0.000000,0.000000
2025-09-01 02:42:01.28,R,4.152694,0.000000,0.000000
2025-09-01 02:42:11.28,R,4.152248,0.000000,0.000000
2025-09-01 02:42:21.29,R,4.152583,0.000000,0.000000
2025-09-01 02:42:31.29,R,4.151914,0.000000,0.000000
2025-09-01 02:42:41.29,R,4.153141,0.000000,0.000000
2025-09-01 02:42:51.29,R,4.151635,0.000000,0.000000
2025-09-01 02:43:01.29,R,4.151579,0.000000,0.000000
2025-09-01 02:43:11.29,R,4.150854,0.000000,0.000000
2025-09-01 02:43:21.29,R,4.152248,0.000000,0.000000
2025-09-01 02:43:31.29,R,4.150185,0.000000,0.000000
2025-09-01 02:43:41.29,R,4.151021,0.000000,0.000000
2025-09-01 02:43:51.29,R,4.152638,0.000000,0.000000
2025-09-01 02:44:01.29,R,4.150854,0.000000,0.000000
2025-09-01 02:44:11.29,R,4.152248,0.000000,0.000000
2025-09-01 02:44:21.29,R,4.152192,0.000000,0.000000
2025-09-01 02:44:31.29,R,4.151690,0.000000,0.000000
2025-09-01 02:44:41.29,R,4.152638,0.000000,0.000000
2025-09-01 02:44:51.40,D,3.951995,-0.376266,-2.267295
2025-09-01 02:45:01.40,D,3.924837,-0.375636,-5.201729
2025-09-01 02:45:11.40,D,3.903757,-0.374059,-8.124420
2025-09-01 02:45:21.40,D,3.888031,-0.373376,-11.038816
2025-09-01 02:45:31.40,D,3.870242,-0.371590,-13.946313
2025-09-01 02:45:41.40,D,3.846877,-0.371485,-16.843199
2025-09-01 02:45:51.40,D,3.830703,-0.369068,-19.728184
2025-09-01 02:46:01.40,D,3.812580,-0.367439,-22.600796
2025-09-01 02:46:11.40,D,3.792505,-0.366809,-25.463226
2025-09-01 02:46:21.40,D,3.776668,-0.365495,-28.315619
2025-09-01 02:46:31.40,D,3.759603,-0.363341,-31.154121
2025-09-01 02:46:41.40,D,3.738524,-0.360609,-33.976475
2025-09-01 02:46:51.40,D,3.722352,-0.358875,-36.779892
2025-09-01 02:47:01.40,D,3.707351,-0.356931,-39.573536
2025-09-01 02:47:11.40,D,3.692517,-0.353936,-42.349224
2025-09-01 02:47:21.40,D,3.679636,-0.353043,-45.122070
2025-09-01 02:47:31.40,D,3.667757,-0.351992,-47.872429
2025-09-01 02:47:41.40,D,3.655210,-0.351204,-50.615463
2025-09-01 02:47:51.40,D,3.640265,-0.349417,-53.348053
2025-09-01 02:48:01.40,D,3.629669,-0.349154,-56.069897
2025-09-01 02:48:11.40,D,3.620023,-0.348261,-58.787502
2025-09-01 02:48:21.40,D,3.608534,-0.347210,-61.501987
2025-09-01 02:48:31.40,D,3.601061,-0.347000,-64.206383
2025-09-01 02:48:41.40,D,3.593924,-0.345739,-66.905647
2025-09-01 02:48:51.40,D,3.582659,-0.345319,-69.603516
2025-09-01 02:49:01.40,D,3.574741,-0.345161,-72.293900
2025-09-01 02:49:11.40,D,3.568773,-0.344425,-74.983826
2025-09-01 02:49:21.40,D,3.560298,-0.343007,-77.668976
2025-09-01 02:49:31.40,D,3.552212,-0.342797,-80.343155
2025-09-01 02:49:41.40,D,3.546020,-0.341798,-83.016441
2025-09-01 02:49:51.40,D,3.538939,-0.341798,-85.683685
2025-09-01 02:50:01.40,D,3.528846,-0.340695,-88.342812
2025-09-01 02:50:11.40,D,3.523492,-0.340117,-90.998871
2025-09-01 02:50:21.40,D,3.517469,-0.339960,-93.650040
2025-09-01 02:50:31.40,D,3.510498,-0.339487,-96.301308
2025-09-01 02:50:41.40,D,3.503193,-0.337595,-98.943077
2025-09-01 02:50:51.40,D,3.497505,-0.338068,-101.577492
2025-09-01 02:51:01.40,D,3.491539,-0.338226,-104.213135
2025-09-01 02:51:11.40,D,3.486463,-0.337753,-106.844749
2025-09-01 02:51:21.40,D,3.476649,-0.336807,-109.476875
2025-09-01 02:51:31.40,D,3.471908,-0.334390,-112.094040
2025-09-01 02:51:41.40,D,3.467169,-0.334443,-114.697540
2025-09-01 02:51:51.40,D,3.462095,-0.332288,-117.297813
2025-09-01 02:52:01.40,D,3.457298,-0.331448,-119.887428
2025-09-01 02:52:11.40,D,3.451889,-0.328453,-122.474197
2025-09-01 02:52:21.40,D,3.444473,-0.326509,-125.031090
2025-09-01 02:52:31.40,D,3.439397,-0.325248,-127.583946
2025-09-01 02:52:41.40,D,3.432928,-0.323251,-130.114777
2025-09-01 02:52:51.40,D,3.419713,-0.324092,-132.641205
2025-09-01 02:53:01.40,D,3.414247,-0.323566,-135.163437
2025-09-01 02:53:11.40,D,3.407667,-0.323199,-137.683975
2025-09-01 02:53:21.40,D,3.400640,-0.323041,-140.203018
2025-09-01 02:53:31.40,D,3.395175,-0.321255,-142.718597
2025-09-01 02:53:41.40,D,3.389153,-0.321833,-145.227997
2025-09-01 02:53:51.40,D,3.385082,-0.321097,-147.734879
2025-09-01 02:54:01.40,D,3.378891,-0.319573,-150.232269
2025-09-01 02:54:11.40,D,3.369467,-0.321727,-152.732559
2025-09-01 02:54:21.40,D,3.364336,-0.319993,-155.230927
2025-09-01 02:54:31.40,D,3.359094,-0.319048,-157.727676
2025-09-01 02:54:41.40,D,3.355637,-0.317734,-160.212921
2025-09-01 02:54:51.40,D,3.349280,-0.318890,-162.691711
2025-09-01 02:55:01.40,D,3.341193,-0.317997,-165.171280
2025-09-01 02:55:11.40,D,3.336900,-0.316998,-167.647552
2025-09-01 02:55:21.40,D,3.332773,-0.315843,-170.115997
2025-09-01 02:55:31.40,D,3.327921,-0.316473,-172.583008
2025-09-01 02:55:41.40,D,3.317159,-0.316315,-175.047653
2025-09-01 02:55:51.40,D,3.313256,-0.314371,-177.506927
2025-09-01 02:56:01.40,D,3.307790,-0.314687,-179.961349
2025-09-01 02:56:11.40,D,3.303440,-0.313899,-182.410385
2025-09-01 02:56:21.40,D,3.299425,-0.313110,-184.856567
2025-09-01 02:56:31.40,D,3.291395,-0.312900,-187.297516
2025-09-01 02:56:41.40,D,3.286041,-0.312638,-189.736649
2025-09-01 02:56:51.40,D,3.282138,-0.310693,-192.169510
2025-09-01 02:57:01.40,D,3.276785,-0.311482,-194.597626
2025-09-01 02:57:11.40,D,3.272323,-0.310693,-197.021881
2025-09-01 02:57:21.40,D,3.265130,-0.309643,-199.444138
2025-09-01 02:57:31.40,D,3.259832,-0.308539,-201.867538
2025-09-01 02:57:41.40,D,3.256430,-0.307541,-204.270126
2025-09-01 02:57:51.40,D,3.250854,-0.307751,-206.668610
2025-09-01 02:58:01.40,D,3.246337,-0.306490,-209.069641
2025-09-01 02:58:11.40,D,3.241485,-0.306490,-211.460419
2025-09-01 02:58:21.40,D,3.234961,-0.305019,-213.849731
2025-09-01 02:58:31.40,D,3.229886,-0.304546,-216.230774
2025-09-01 02:58:41.40,D,3.225368,-0.304441,-218.603806
2025-09-01 02:58:51.40,D,3.219737,-0.302812,-220.972839
2025-09-01 02:59:01.40,D,3.208918,-0.303390,-223.337250
2025-09-01 02:59:11.40,D,3.203732,-0.303127,-225.701843
2025-09-01 02:59:21.40,D,3.199828,-0.302602,-228.060471
2025-09-01 02:59:31.40,D,3.195813,-0.302287,-230.423386
2025-09-01 02:59:41.40,D,3.190850,-0.301288,-232.776321
2025-09-01 02:59:51.40,D,3.183935,-0.301078,-235.125214
2025-09-01 03:00:01.40,D,3.179418,-0.300553,-237.468170
2025-09-01 03:00:11.40,D,3.175068,-0.300343,-239.811386
2025-09-01 03:00:21.40,D,3.170886,-0.298451,-242.146896
2025-09-01 03:00:31.40,D,3.166034,-0.298872,-244.478165
2025-09-01 03:00:41.40,D,3.161629,-0.298189,-246.803940
2025-09-01 03:00:51.40,D,3.153096,-0.297033,-249.125381
2025-09-01 03:01:01.40,D,3.148301,-0.296455,-251.443832
2025-09-01 03:01:11.40,D,3.144342,-0.296770,-253.760254
2025-09-01 03:01:21.40,D,3.139713,-0.296822,-256.074585
2025-09-01 03:01:31.40,D,3.134304,-0.296717,-258.386963
2025-09-01 03:01:41.40,D,3.126050,-0.295036,-260.693207
2025-09-01 03:01:51.40,D,3.121701,-0.295299,-262.995605
2025-09-01 03:02:01.40,D,3.117072,-0.294616,-265.295959
2025-09-01 03:02:11.40,D,3.106812,-0.294038,-267.592560
2025-09-01 03:02:21.40,D,3.098669,-0.294353,-269.887115
2025-09-01 03:02:31.40,D,3.094041,-0.293723,-272.178253
2025-09-01 03:02:41.40,D,3.089301,-0.292987,-274.464630
2025-09-01 03:02:51.40,D,3.084728,-0.293302,-276.751160
2025-09-01 03:03:01.40,D,3.075248,-0.291621,-279.035004
2025-09-01 03:03:11.40,D,3.070229,-0.290938,-281.302917
2025-09-01 03:03:21.40,D,3.065154,-0.291411,-283.573883
2025-09-01 03:03:31.40,D,3.058965,-0.290990,-285.842194
2025-09-01 03:03:41.40,D,3.052998,-0.289572,-288.101807
2025-09-01 03:03:51.40,D,3.045190,-0.289834,-290.361389
2025-09-01 03:04:01.40,D,3.039558,-0.289151,-292.619324
2025-09-01 03:04:11.40,D,3.034650,-0.288048,-294.870667
2025-09-01 03:04:21.40,D,3.028907,-0.287785,-297.115784
2025-09-01 03:04:31.40,D,3.019092,-0.286524,-299.355652
2025-09-01 03:04:41.40,D,3.013683,-0.285683,-301.588898
2025-09-01 03:04:51.40,D,3.007103,-0.285999,-303.813385
2025-09-01 03:05:01.40,D,2.994165,-0.283424,-306.029541
2025-09-01 03:05:11.40,D,2.986469,-0.284160,-308.241028
2025-09-01 03:05:21.40,D,2.980892,-0.281743,-310.451324
2025-09-01 03:05:31.40,D,2.969404,-0.283424,-312.652710
2025-09-01 03:05:41.40,D,2.961765,-0.279116,-314.841156
2025-09-01 03:05:51.40,D,2.954738,-0.278275,-317.022308
2025-09-01 03:06:01.40,D,2.946206,-0.278012,-319.194824
2025-09-01 03:06:11.40,D,2.936559,-0.276594,-321.358856
2025-09-01 03:06:21.40,D,2.928864,-0.275543,-323.515564
2025-09-01 03:06:31.40,D,2.919885,-0.274807,-325.662201
2025-09-01 03:06:41.40,D,2.909233,-0.274702,-327.803406
2025-09-01 03:06:51.40,D,2.898806,-0.273441,-329.939056
2025-09-01 03:07:01.40,D,2.884362,-0.271602,-332.067627
2025-09-01 03:07:11.40,D,2.875106,-0.270656,-334.183044
2025-09-01 03:07:21.40,D,2.861498,-0.271129,-336.296326
2025-09-01 03:07:31.40,D,2.851349,-0.269395,-338.403442
2025-09-01 03:07:41.40,D,2.837742,-0.268712,-340.503876
2025-09-01 03:07:51.40,D,2.825195,-0.268134,-342.594238
2025-09-01 03:08:01.40,D,2.813986,-0.266873,-344.681427
2025-09-01 03:08:11.40,D,2.799153,-0.265087,-346.755920
2025-09-01 03:08:21.40,D,2.779969,-0.264299,-348.821930
2025-09-01 03:08:31.40,D,2.767311,-0.262828,-350.876251
2025-09-01 03:08:41.40,D,2.750470,-0.262092,-352.924164
2025-09-01 03:08:51.40,D,2.737253,-0.260621,-354.960144
2025-09-01 03:09:01.40,D,2.719966,-0.259202,-356.987427
2025-09-01 03:09:11.40,D,2.704575,-0.255734,-358.995575
2025-09-01 03:09:21.40,D,2.686897,-0.254421,-360.982178
2025-09-01 03:09:31.40,D,2.666207,-0.252214,-362.953827
2025-09-01 03:09:41.40,D,2.647582,-0.249797,-364.913208
2025-09-01 03:09:51.40,D,2.630294,-0.248589,-366.856201
2025-09-01 03:10:01.40,D,2.609829,-0.246802,-368.790527
2025-09-01 03:10:11.40,D,2.589921,-0.245226,-370.706116
2025-09-01 03:10:21.40,D,2.559807,-0.243229,-372.614166
2025-09-01 03:10:31.40,D,2.538003,-0.240970,-374.504059
2025-09-01 03:10:41.40,D,2.515250,-0.239657,-376.380219
2025-09-01 03:10:51.41,R,2.840587,0.000000,0.000000
2025-09-01 03:11:01.41,R,3.079877,0.000000,0.000000
2025-09-01 03:11:11.41,R,3.171666,0.000000,0.000000
2025-09-01 03:11:21.41,R,3.231894,0.000000,0.000000
2025-09-01 03:11:31.41,R,3.274945,0.000000,0.000000
2025-09-01 03:11:41.41,R,3.306842,0.000000,0.000000
2025-09-01 03:11:51.41,R,3.336677,0.000000,0.000000
2025-09-01 03:12:01.41,R,3.359039,0.000000,0.000000
2025-09-01 03:12:11.41,R,3.380564,0.000000,0.000000
2025-09-01 03:12:21.41,R,3.396235,0.000000,0.000000
2025-09-01 03:12:31.41,R,3.413187,0.000000,0.000000
2025-09-01 03:12:41.41,R,3.436442,0.000000,0.000000
2025-09-01 03:12:51.41,R,3.450662,0.000000,0.000000
2025-09-01 03:13:01.41,R,3.461202,0.000000,0.000000
2025-09-01 03:13:11.41,R,3.470960,0.000000,0.000000
2025-09-01 03:13:21.41,R,3.481500,0.000000,0.000000
2025-09-01 03:13:31.41,R,3.491260,0.000000,0.000000
2025-09-01 03:13:41.41,R,3.499178,0.000000,0.000000
2025-09-01 03:13:51.41,R,3.509941,0.000000,0.000000
2025-09-01 03:14:01.41,R,3.517636,0.000000,0.000000
2025-09-01 03:14:11.41,R,3.524105,0.000000,0.000000
2025-09-01 03:14:21.41,R,3.529347,0.000000,0.000000
2025-09-01 03:14:31.41,R,3.541114,0.000000,0.000000
2025-09-01 03:14:41.41,R,3.546969,0.000000,0.000000
2025-09-01 03:14:51.41,R,3.552714,0.000000,0.000000
2025-09-01 03:15:01.41,R,3.560019,0.000000,0.000000
2025-09-01 03:15:11.42,R,3.567323,0.000000,0.000000
2025-09-01 03:15:21.42,R,3.571729,0.000000,0.000000
2025-09-01 03:15:31.42,R,3.576190,0.000000,0.000000
2025-09-01 03:15:41.42,R,3.579926,0.000000,0.000000
2025-09-01 03:15:51.42,R,3.585893,0.000000,0.000000
2025-09-01 03:16:01.42,R,3.593645,0.000000,0.000000
2025-09-01 03:16:11.42,R,3.597882,0.000000,0.000000
2025-09-01 03:16:21.42,R,3.600615,0.000000,0.000000
2025-09-01 03:16:31.42,R,3.604632,0.000000,0.000000
2025-09-01 03:16:41.42,R,3.607921,0.000000,0.000000
2025-09-01 03:16:51.42,R,3.612550,0.000000,0.000000
2025-09-01 03:17:01.42,R,3.617011,0.000000,0.000000
2025-09-01 03:17:11.42,R,3.620300,0.000000,0.000000
2025-09-01 03:17:21.42,R,3.623814,0.000000,0.000000
2025-09-01 03:17:31.42,R,3.625877,0.000000,0.000000
2025-09-01 03:17:41.42,R,3.627829,0.000000,0.000000
2025-09-01 03:17:51.42,R,3.630171,0.000000,0.000000
2025-09-01 03:18:01.42,R,3.632514,0.000000,0.000000
2025-09-01 03:18:11.42,R,3.635190,0.000000,0.000000
2025-09-01 03:18:21.42,R,3.638313,0.000000,0.000000
2025-09-01 03:18:31.42,R,3.642719,0.000000,0.000000
2025-09-01 03:18:41.42,R,3.647180,0.000000,0.000000
2025-09-01 03:18:51.42,R,3.651306,0.000000,0.000000
2025-09-01 03:19:01.42,R,3.653592,0.000000,0.000000
2025-09-01 03:19:11.42,R,3.655322,0.000000,0.000000
2025-09-01 03:19:21.42,R,3.656772,0.000000,0.000000
2025-09-01 03:19:31.42,R,3.658333,0.000000,0.000000
2025-09-01 03:19:41.42,R,3.660062,0.000000,0.000000
2025-09-01 03:19:51.42,R,3.662738,0.000000,0.000000
2025-09-01 03:20:01.42,R,3.663352,0.000000,0.000000
2025-09-01 03:20:11.42,R,3.664188,0.000000,0.000000
2025-09-01 03:20:21.42,R,3.668092,0.000000,0.000000
2025-09-01 03:20:31.42,R,3.671047,0.000000,0.000000
2025-09-01 03:20:41.42,R,3.673111,0.000000,0.000000
2025-09-01 03:20:51.42,R,3.673780,0.000000,0.000000
2025-09-01 03:21:01.42,R,3.675341,0.000000,0.000000
2025-09-01 03:21:11.42,R,3.676177,0.000000,0.000000
2025-09-01 03:21:21.42,R,3.678074,0.000000,0.000000
2025-09-01 03:21:31.42,R,3.679580,0.000000,0.000000
2025-09-01 03:21:41.42,R,3.680917,0.000000,0.000000
2025-09-01 03:21:51.42,R,3.682534,0.000000,0.000000
2025-09-01 03:22:01.42,R,3.683427,0.000000,0.000000
2025-09-01 03:22:11.42,R,3.684933,0.000000,0.000000
2025-09-01 03:22:21.42,R,3.685490,0.000000,0.000000
2025-09-01 03:22:31.42,R,3.687443,0.000000,0.000000
2025-09-01 03:22:41.42,R,3.688167,0.000000,0.000000
2025-09-01 03:22:51.42,R,3.689171,0.000000,0.000000
2025-09-01 03:23:01.42,R,3.690621,0.000000,0.000000
2025-09-01 03:23:11.42,R,3.692015,0.000000,0.000000
2025-09-01 03:23:21.42,R,3.693632,0.000000,0.000000
2025-09-01 03:23:31.43,R,3.695472,0.000000,0.000000
