CHARGE_PARAMS,Charge_Intensity_Percent,Charge_Current_Threshold_mA
CHARGE_PARAMS,100,25
DISCHARGE_PARAMS,Discharge_Current_mA,Voltage_Threshold_V,Has_Discharge_Chip,Discharge_Current_Threshold_mA
2025-09-07 21:07:22.64,R,3.991588,0.000000,0.000000
2025-09-07 21:07:32.64,R,3.988242,0.000000,0.000000
2025-09-07 21:07:42.64,R,3.986067,0.000000,0.000000
2025-09-07 21:07:52.64,R,3.984673,0.000000,0.000000
2025-09-07 21:08:02.64,R,3.983167,0.000000,0.000000
2025-09-07 21:08:12.64,R,3.981104,0.000000,0.000000
2025-09-07 21:08:22.64,R,3.980323,0.000000,0.000000
2025-09-07 21:08:32.64,R,3.978428,0.000000,0.000000
2025-09-07 21:08:42.64,R,3.976363,0.000000,0.000000
2025-09-07 21:08:52.64,R,3.975694,0.000000,0.000000
2025-09-07 21:09:02.64,R,3.975136,0.000000,0.000000
2025-09-07 21:09:12.64,R,3.973352,0.000000,0.000000
2025-09-07 21:09:22.64,R,3.972237,0.000000,0.000000
2025-09-07 21:09:32.64,R,3.971122,0.000000,0.000000
2025-09-07 21:09:42.64,R,3.969616,0.000000,0.000000
2025-09-07 21:09:52.64,R,3.966995,0.000000,0.000000
2025-09-07 21:10:02.64,R,3.964988,0.000000,0.000000
2025-09-07 21:10:12.64,R,3.962032,0.000000,0.000000
2025-09-07 21:10:22.64,R,3.959913,0.000000,0.000000
2025-09-07 21:10:32.64,R,3.959076,0.000000,0.000000
2025-09-07 21:10:42.64,R,3.956734,0.000000,0.000000
2025-09-07 21:10:52.64,R,3.957013,0.000000,0.000000
2025-09-07 21:11:02.64,R,3.956121,0.000000,0.000000
2025-09-07 21:11:12.64,R,3.956177,0.000000,0.000000
2025-09-07 21:11:22.64,R,3.954170,0.000000,0.000000
2025-09-07 21:11:32.64,R,3.952943,0.000000,0.000000
2025-09-07 21:11:42.64,R,3.953222,0.000000,0.000000
2025-09-07 21:11:52.64,R,3.952999,0.000000,0.000000
2025-09-07 21:12:02.64,R,3.951493,0.000000,0.000000
2025-09-07 21:12:12.64,R,3.950935,0.000000,0.000000
2025-09-07 21:12:22.64,R,3.952329,0.000000,0.000000
2025-09-07 21:12:32.65,R,3.950321,0.000000,0.000000
2025-09-07 21:12:42.65,R,3.949931,0.000000,0.000000
2025-09-07 21:12:52.65,R,3.949819,0.000000,0.000000
2025-09-07 21:13:02.65,R,3.949540,0.000000,0.000000
2025-09-07 21:13:12.65,R,3.948927,0.000000,0.000000
2025-09-07 21:13:22.65,R,3.947811,0.000000,0.000000
2025-09-07 21:13:32.65,R,3.946975,0.000000,0.000000
2025-09-07 21:13:42.65,R,3.947812,0.000000,0.000000
2025-09-07 21:13:52.65,R,3.947253,0.000000,0.000000
2025-09-07 21:14:02.65,R,3.946027,0.000000,0.000000
2025-09-07 21:14:12.65,R,3.945190,0.000000,0.000000
2025-09-07 21:14:22.65,R,3.945079,0.000000,0.000000
2025-09-07 21:14:32.65,R,3.945023,0.000000,0.000000
2025-09-07 21:14:42.65,R,3.945190,0.000000,0.000000
2025-09-07 21:14:52.65,R,3.945023,0.000000,0.000000
2025-09-07 21:15:02.65,R,3.945079,0.000000,0.000000
2025-09-07 21:15:12.65,R,3.945190,0.000000,0.000000
2025-09-07 21:15:22.65,R,3.944131,0.000000,0.000000
2025-09-07 21:15:32.65,R,3.944020,0.000000,0.000000
2025-09-07 21:15:42.65,R,3.943462,0.000000,0.000000
2025-09-07 21:15:52.65,R,3.942124,0.000000,0.000000
2025-09-07 21:16:02.65,R,3.942626,0.000000,0.000000
2025-09-07 21:16:12.65,R,3.941064,0.000000,0.000000
2025-09-07 21:16:22.65,R,3.941901,0.000000,0.000000
2025-09-07 21:16:32.65,R,3.941455,0.000000,0.000000
2025-09-07 21:16:42.65,R,3.941455,0.000000,0.000000
2025-09-07 21:16:52.65,R,3.941789,0.000000,0.000000
2025-09-07 21:17:02.65,R,3.940395,0.000000,0.000000
2025-09-07 21:17:12.65,R,3.940841,0.000000,0.000000
2025-09-07 21:17:22.65,R,3.939837,0.000000,0.000000
2025-09-07 21:17:32.65,R,3.939112,0.000000,0.000000
2025-09-07 21:17:42.66,R,3.937049,0.000000,0.000000
2025-09-07 21:17:52.66,R,3.936993,0.000000,0.000000
2025-09-07 21:18:02.66,R,3.937495,0.000000,0.000000
2025-09-07 21:18:12.66,R,3.936658,0.000000,0.000000
2025-09-07 21:18:22.66,R,3.935878,0.000000,0.000000
2025-09-07 21:18:32.66,R,3.936324,0.000000,0.000000
2025-09-07 21:18:42.66,R,3.936603,0.000000,0.000000
2025-09-07 21:18:52.66,R,3.934484,0.000000,0.000000
2025-09-07 21:19:02.66,R,3.935264,0.000000,0.000000
2025-09-07 21:19:12.66,R,3.935097,0.000000,0.000000
2025-09-07 21:19:22.66,R,3.933926,0.000000,0.000000
2025-09-07 21:19:32.66,R,3.936157,0.000000,0.000000
2025-09-07 21:19:42.66,R,3.934204,0.000000,0.000000
2025-09-07 21:19:52.66,R,3.933702,0.000000,0.000000
2025-09-07 21:20:02.66,R,3.933981,0.000000,0.000000
2025-09-07 21:20:12.66,R,3.932364,0.000000,0.000000
2025-09-07 21:20:22.66,R,3.933089,0.000000,0.000000
2025-09-07 21:20:32.66,R,3.932867,0.000000,0.000000
2025-09-07 21:20:42.66,R,3.931584,0.000000,0.000000
2025-09-07 21:20:52.67,R,3.931807,0.000000,0.000000
2025-09-07 21:21:02.67,R,3.931585,0.000000,0.000000
2025-09-07 21:21:12.67,R,3.931361,0.000000,0.000000
2025-09-07 21:21:22.67,R,3.931583,0.000000,0.000000
2025-09-07 21:21:32.67,R,3.930469,0.000000,0.000000
2025-09-07 21:21:42.67,R,3.930859,0.000000,0.000000
2025-09-07 21:21:52.67,R,3.930636,0.000000,0.000000
2025-09-07 21:22:02.67,R,3.930470,0.000000,0.000000
2025-09-07 21:22:12.67,R,3.929968,0.000000,0.000000
2025-09-07 21:22:22.67,R,3.930247,0.000000,0.000000
2025-09-07 21:22:32.67,R,3.930023,0.000000,0.000000
2025-09-07 21:22:42.67,R,3.929911,0.000000,0.000000
2025-09-07 21:22:52.67,R,3.928684,0.000000,0.000000
2025-09-07 21:23:02.67,R,3.928851,0.000000,0.000000
2025-09-07 21:23:12.67,R,3.929353,0.000000,0.000000
2025-09-07 21:23:22.67,R,3.929242,0.000000,0.000000
2025-09-07 21:23:32.67,R,3.929353,0.000000,0.000000
2025-09-07 21:23:42.67,R,3.928071,0.000000,0.000000
2025-09-07 21:23:52.67,R,3.928628,0.000000,0.000000
2025-09-07 21:24:02.67,R,3.928461,0.000000,0.000000
2025-09-07 21:24:12.67,R,3.928573,0.000000,0.000000
2025-09-07 21:24:22.67,R,3.928628,0.000000,0.000000
2025-09-07 21:24:32.67,R,3.928015,0.000000,0.000000
2025-09-07 21:24:42.67,R,3.928182,0.000000,0.000000
2025-09-07 21:24:52.67,R,3.926788,0.000000,0.000000
2025-09-07 21:25:02.67,R,3.927234,0.000000,0.000000
2025-09-07 21:25:21.77,D,3.765403,-0.434474,-2.929582
2025-09-07 21:25:31.77,D,3.738691,-0.435683,-6.589204
2025-09-07 21:25:41.78,D,3.730493,-0.430639,-10.226225
2025-09-07 21:25:51.78,D,3.715493,-0.431269,-13.845105
2025-09-07 21:26:01.78,D,3.704507,-0.428852,-17.461550
2025-09-07 21:26:11.78,D,3.690175,-0.427644,-21.058794
2025-09-07 21:26:21.78,D,3.678966,-0.425910,-24.645426
2025-09-07 21:26:31.78,D,3.661121,-0.424071,-28.218235
2025-09-07 21:26:41.78,D,3.638034,-0.423756,-31.781462
2025-09-07 21:26:51.78,D,3.620301,-0.421234,-35.327446
2025-09-07 21:27:01.78,D,3.599389,-0.419080,-38.858852
2025-09-07 21:27:11.78,D,3.575130,-0.417241,-42.374073
2025-09-07 21:27:21.78,D,3.551709,-0.414771,-45.869682
2025-09-07 21:27:31.78,D,3.525555,-0.411776,-49.344006
2025-09-07 21:27:41.78,D,3.501799,-0.408571,-52.787189
2025-09-07 21:27:51.78,D,3.481053,-0.405366,-56.206749
2025-09-07 21:28:01.78,D,3.462094,-0.404841,-59.604549
2025-09-07 21:28:11.78,D,3.441460,-0.403054,-62.996449
2025-09-07 21:28:21.78,D,3.415139,-0.401005,-66.366753
2025-09-07 21:28:31.78,D,3.398075,-0.399219,-69.726089
2025-09-07 21:28:41.78,D,3.384524,-0.398326,-73.070435
2025-09-07 21:28:51.78,D,3.368185,-0.397222,-76.410431
2025-09-07 21:29:01.78,D,3.355525,-0.395593,-79.738373
2025-09-07 21:29:11.78,D,3.341361,-0.393597,-83.053802
2025-09-07 21:29:21.78,D,3.330599,-0.393597,-86.361168
2025-09-07 21:29:31.78,D,3.313423,-0.391915,-89.657814
2025-09-07 21:29:41.78,D,3.302939,-0.391232,-92.949547
2025-09-07 21:29:51.78,D,3.289611,-0.390917,-96.231926
2025-09-07 21:30:01.78,D,3.280353,-0.389341,-99.503342
2025-09-07 21:30:11.78,D,3.270093,-0.387607,-102.769142
2025-09-07 21:30:21.78,D,3.258661,-0.386504,-106.017647
2025-09-07 21:30:31.78,D,3.249627,-0.383614,-109.247696
2025-09-07 21:30:41.78,D,3.239589,-0.382353,-112.465439
2025-09-07 21:30:51.78,D,3.229551,-0.382142,-115.672523
2025-09-07 21:31:01.78,D,3.217618,-0.380198,-118.869102
2025-09-07 21:31:11.78,D,3.203900,-0.380514,-122.060432
2025-09-07 21:31:21.78,D,3.196705,-0.378675,-125.245544
2025-09-07 21:31:31.78,D,3.185663,-0.378149,-128.421112
2025-09-07 21:31:41.78,D,3.177689,-0.377676,-131.596298
2025-09-07 21:31:51.78,D,3.169993,-0.376205,-134.762299
2025-09-07 21:32:01.78,D,3.159677,-0.374997,-137.917694
2025-09-07 21:32:11.78,D,3.150365,-0.374892,-141.068451
2025-09-07 21:32:21.78,D,3.142502,-0.373946,-144.213928
2025-09-07 21:32:31.78,D,3.134638,-0.373420,-147.353287
2025-09-07 21:32:41.78,D,3.123819,-0.372265,-150.485580
2025-09-07 21:32:51.78,D,3.117407,-0.371476,-153.614563
2025-09-07 21:33:01.78,D,3.103076,-0.370793,-156.732758
2025-09-07 21:33:11.78,D,3.094933,-0.369795,-159.846375
2025-09-07 21:33:21.78,D,3.087349,-0.369532,-162.950165
2025-09-07 21:33:31.78,D,3.077144,-0.369007,-166.049774
2025-09-07 21:33:41.78,D,3.067942,-0.368219,-169.144211
2025-09-07 21:33:51.78,D,3.061530,-0.366380,-172.233704
2025-09-07 21:34:01.78,D,3.050711,-0.366012,-175.314972
2025-09-07 21:34:11.78,D,3.041510,-0.365802,-178.391342
2025-09-07 21:34:21.78,D,3.034818,-0.365066,-181.462524
2025-09-07 21:34:31.78,D,3.026452,-0.364331,-184.523254
2025-09-07 21:34:41.78,D,3.016471,-0.364173,-187.575195
2025-09-07 21:34:51.78,D,3.008720,-0.362492,-190.621246
2025-09-07 21:35:01.78,D,2.993719,-0.360495,-193.654266
2025-09-07 21:35:11.78,D,2.986190,-0.359707,-196.678986
2025-09-07 21:35:21.78,D,2.978383,-0.359497,-199.698059
2025-09-07 21:35:31.78,D,2.966505,-0.357027,-202.705139
2025-09-07 21:35:41.78,D,2.959758,-0.356082,-205.701813
2025-09-07 21:35:51.78,D,2.952508,-0.355504,-208.690186
2025-09-07 21:36:01.78,D,2.940630,-0.354032,-211.675369
2025-09-07 21:36:11.78,D,2.932934,-0.353927,-214.649292
2025-09-07 21:36:21.78,D,2.925182,-0.352719,-217.617401
2025-09-07 21:36:31.78,D,2.915870,-0.351563,-220.579071
2025-09-07 21:36:41.78,D,2.907338,-0.351458,-223.529510
2025-09-07 21:36:51.78,D,2.898081,-0.349776,-226.476349
2025-09-07 21:37:01.78,D,2.885310,-0.349356,-229.404678
2025-09-07 21:37:11.78,D,2.876444,-0.348726,-232.335938
2025-09-07 21:37:21.78,D,2.868023,-0.349146,-235.264130
2025-09-07 21:37:31.78,D,2.857093,-0.347622,-238.186783
2025-09-07 21:37:41.78,D,2.849342,-0.347255,-241.103714
2025-09-07 21:37:51.78,D,2.839303,-0.346729,-244.018723
2025-09-07 21:38:01.78,D,2.829377,-0.345468,-246.925217
2025-09-07 21:38:11.78,D,2.821793,-0.344102,-249.823242
2025-09-07 21:38:21.78,D,2.812593,-0.343892,-252.712570
2025-09-07 21:38:31.78,D,2.801216,-0.343524,-255.593674
2025-09-07 21:38:41.78,D,2.790788,-0.341843,-258.472076
2025-09-07 21:38:51.78,D,2.775118,-0.342315,-261.347412
2025-09-07 21:39:01.78,D,2.765749,-0.341212,-264.216034
2025-09-07 21:39:11.78,D,2.753313,-0.339583,-267.074890
2025-09-07 21:39:21.78,D,2.742996,-0.339478,-269.925629
2025-09-07 21:39:31.78,D,2.730895,-0.337219,-272.760162
2025-09-07 21:39:41.78,D,2.718516,-0.334749,-275.573242
2025-09-07 21:39:51.78,D,2.706749,-0.331492,-278.366180
2025-09-07 21:40:01.78,D,2.693700,-0.329127,-281.139282
2025-09-07 21:40:11.78,D,2.678142,-0.326921,-283.886108
2025-09-07 21:40:21.78,D,2.663754,-0.324661,-286.620178
2025-09-07 21:40:31.78,D,2.647805,-0.322875,-289.337952
2025-09-07 21:40:41.78,D,2.635090,-0.322139,-292.046448
2025-09-07 21:40:51.78,D,2.617915,-0.320616,-294.744415
2025-09-07 21:41:01.78,D,2.602412,-0.319355,-297.429901
2025-09-07 21:41:11.78,D,2.584455,-0.317305,-300.105499
2025-09-07 21:41:21.78,D,2.558915,-0.316412,-302.767151
2025-09-07 21:41:31.78,D,2.538839,-0.314258,-305.416443
2025-09-07 21:41:41.78,D,2.521384,-0.311631,-308.047241
2025-09-07 21:41:51.78,D,2.500361,-0.308111,-310.648621
2025-09-07 21:42:01.78,D,2.478835,-0.305063,-313.224640
2025-09-07 21:42:11.78,D,2.451901,-0.305063,-315.788147
2025-09-07 21:42:21.78,D,2.428479,-0.303697,-318.343079
2025-09-07 21:42:31.78,D,2.406396,-0.300334,-320.873932
2025-09-07 21:42:41.78,D,2.385706,-0.298128,-323.387878
2025-09-07 21:42:51.78,D,2.358995,-0.296867,-325.886780
2025-09-07 21:43:01.78,D,2.337972,-0.295133,-328.371552
2025-09-07 21:43:11.78,D,2.316446,-0.293557,-330.842133
2025-09-07 21:43:21.78,D,2.295199,-0.291823,-333.297089
2025-09-07 21:43:31.80,R,1.895026,0.000000,0.000000
2025-09-07 21:43:41.80,R,2.987752,0.000000,0.000000
2025-09-07 21:43:51.80,R,3.113893,0.000000,0.000000
2025-09-07 21:44:01.80,R,3.177968,0.000000,0.000000
2025-09-07 21:44:11.80,R,3.227711,0.000000,0.000000
2025-09-07 21:44:21.80,R,3.260502,0.000000,0.000000
2025-09-07 21:44:31.80,R,3.287325,0.000000,0.000000
2025-09-07 21:44:41.80,R,3.310523,0.000000,0.000000
2025-09-07 21:44:51.80,R,3.333945,0.000000,0.000000
2025-09-07 21:45:01.80,R,3.353685,0.000000,0.000000
2025-09-07 21:45:11.80,R,3.366400,0.000000,0.000000
2025-09-07 21:45:21.80,R,3.382405,0.000000,0.000000
2025-09-07 21:45:31.80,R,3.393948,0.000000,0.000000
2025-09-07 21:45:41.80,R,3.406886,0.000000,0.000000
2025-09-07 21:45:51.80,R,3.418151,0.000000,0.000000
2025-09-07 21:46:01.80,R,3.437892,0.000000,0.000000
2025-09-07 21:46:11.80,R,3.447985,0.000000,0.000000
2025-09-07 21:46:21.80,R,3.457298,0.000000,0.000000
2025-09-07 21:46:31.80,R,3.466165,0.000000,0.000000
2025-09-07 21:46:41.80,R,3.473024,0.000000,0.000000
2025-09-07 21:46:51.80,R,3.483006,0.000000,0.000000
2025-09-07 21:47:01.80,R,3.490256,0.000000,0.000000
2025-09-07 21:47:11.80,R,3.496445,0.000000,0.000000
2025-09-07 21:47:21.80,R,3.502078,0.000000,0.000000
2025-09-07 21:47:31.80,R,3.510777,0.000000,0.000000
2025-09-07 21:47:41.80,R,3.516521,0.000000,0.000000
2025-09-07 21:47:51.80,R,3.521317,0.000000,0.000000
2025-09-07 21:48:01.80,R,3.526001,0.000000,0.000000
2025-09-07 21:48:11.80,R,3.529793,0.000000,0.000000
2025-09-07 21:48:21.80,R,3.539887,0.000000,0.000000
2025-09-07 21:48:31.80,R,3.544571,0.000000,0.000000
2025-09-07 21:48:41.80,R,3.547694,0.000000,0.000000
2025-09-07 21:48:51.80,R,3.551319,0.000000,0.000000
2025-09-07 21:49:01.80,R,3.554887,0.000000,0.000000
2025-09-07 21:49:11.80,R,3.558736,0.000000,0.000000
2025-09-07 21:49:21.80,R,3.563867,0.000000,0.000000
2025-09-07 21:49:31.80,R,3.567044,0.000000,0.000000
2025-09-07 21:49:41.80,R,3.569665,0.000000,0.000000
2025-09-07 21:49:51.80,R,3.573123,0.000000,0.000000
2025-09-07 21:50:01.80,R,3.575020,0.000000,0.000000
2025-09-07 21:50:11.80,R,3.577807,0.000000,0.000000
2025-09-07 21:50:21.80,R,3.579536,0.000000,0.000000
2025-09-07 21:50:31.80,R,3.581098,0.000000,0.000000
2025-09-07 21:50:41.80,R,3.584276,0.000000,0.000000
2025-09-07 21:50:51.80,R,3.586953,0.000000,0.000000
2025-09-07 21:51:01.80,R,3.589128,0.000000,0.000000
2025-09-07 21:51:11.80,R,3.590800,0.000000,0.000000
2025-09-07 21:51:21.80,R,3.593924,0.000000,0.000000
2025-09-07 21:51:31.80,R,3.595987,0.000000,0.000000
2025-09-07 21:51:41.80,R,3.598496,0.000000,0.000000
2025-09-07 21:51:51.80,R,3.599165,0.000000,0.000000
2025-09-07 21:52:01.80,R,3.600783,0.000000,0.000000
2025-09-07 21:52:11.80,R,3.602233,0.000000,0.000000
2025-09-07 21:52:21.80,R,3.603962,0.000000,0.000000
2025-09-07 21:52:31.80,R,3.604631,0.000000,0.000000
2025-09-07 21:52:41.80,R,3.606193,0.000000,0.000000
2025-09-07 21:52:51.80,R,3.607028,0.000000,0.000000
2025-09-07 21:53:01.80,R,3.608701,0.000000,0.000000
2025-09-07 21:53:11.80,R,3.610263,0.000000,0.000000
2025-09-07 21:53:21.80,R,3.611657,0.000000,0.000000
2025-09-07 21:53:31.80,R,3.612550,0.000000,0.000000
2025-09-07 21:53:41.80,R,3.614781,0.000000,0.000000
2025-09-07 21:53:51.80,R,3.616008,0.000000,0.000000
2025-09-07 21:54:01.80,R,3.618126,0.000000,0.000000
2025-09-07 21:54:11.80,R,3.619353,0.000000,0.000000
2025-09-07 21:54:21.80,R,3.621026,0.000000,0.000000
2025-09-07 21:54:31.80,R,3.620691,0.000000,0.000000
2025-09-07 21:54:41.80,R,3.622141,0.000000,0.000000
2025-09-07 21:54:51.80,R,3.622699,0.000000,0.000000
2025-09-07 21:55:01.80,R,3.625152,0.000000,0.000000
2025-09-07 21:55:11.80,R,3.625041,0.000000,0.000000
2025-09-07 21:55:21.80,R,3.625654,0.000000,0.000000
2025-09-07 21:55:31.80,R,3.626044,0.000000,0.000000
2025-09-07 21:55:41.80,R,3.627048,0.000000,0.000000
2025-09-07 21:55:51.80,R,3.627605,0.000000,0.000000
2025-09-07 21:56:01.80,R,3.629278,0.000000,0.000000
2025-09-07 21:56:11.80,R,3.629892,0.000000,0.000000
2025-09-07 21:56:21.80,R,3.630282,0.000000,0.000000
2025-09-07 21:56:31.80,R,3.630673,0.000000,0.000000
2025-09-07 21:56:41.80,R,3.631342,0.000000,0.000000
2025-09-07 21:56:51.80,R,3.632402,0.000000,0.000000
2025-09-07 21:57:01.80,R,3.633015,0.000000,0.000000
2025-09-07 21:57:11.80,R,3.633517,0.000000,0.000000
2025-09-07 21:57:21.80,R,3.633294,0.000000,0.000000
2025-09-07 21:57:31.80,R,3.633741,0.000000,0.000000
2025-09-07 21:57:41.80,R,3.634409,0.000000,0.000000
2025-09-07 21:57:51.82,R,3.634689,0.000000,0.000000
2025-09-07 21:58:01.82,R,3.635135,0.000000,0.000000
2025-09-07 21:58:11.82,R,3.635581,0.000000,0.000000
2025-09-07 21:58:21.82,R,3.635748,0.000000,0.000000
2025-09-07 21:58:31.82,R,3.636752,0.000000,0.000000
2025-09-07 21:58:41.82,R,3.638480,0.000000,0.000000
2025-09-07 21:58:51.82,R,3.637699,0.000000,0.000000
2025-09-07 21:59:01.82,R,3.640544,0.000000,0.000000
2025-09-07 21:59:11.82,R,3.639930,0.000000,0.000000
2025-09-07 21:59:21.83,R,3.643500,0.000000,0.000000
2025-09-07 21:59:31.83,R,3.640097,0.000000,0.000000
2025-09-07 21:59:41.83,R,3.643276,0.000000,0.000000
2025-09-07 21:59:51.83,R,3.647013,0.000000,0.000000
2025-09-07 22:00:01.83,R,3.645842,0.000000,0.000000
2025-09-07 22:00:11.83,R,3.647292,0.000000,0.000000
2025-09-07 22:00:21.83,R,3.648964,0.000000,0.000000
2025-09-07 22:00:31.83,R,3.649299,0.000000,0.000000
2025-09-07 22:00:41.83,R,3.649578,0.000000,0.000000
2025-09-07 22:00:51.83,R,3.650023,0.000000,0.000000
2025-09-07 22:01:01.83,R,3.650246,0.000000,0.000000
2025-09-07 22:01:11.83,R,3.651362,0.000000,0.000000
2025-09-07 22:01:21.83,R,3.651250,0.000000,0.000000
2025-09-07 22:01:31.83,R,3.651809,0.000000,0.000000
2025-09-07 22:01:41.83,R,3.652199,0.000000,0.000000
2025-09-07 22:01:51.83,R,3.653147,0.000000,0.000000
2025-09-07 22:02:01.83,R,3.653258,0.000000,0.000000
2025-09-07 22:02:11.83,R,3.654820,0.000000,0.000000
2025-09-07 22:02:21.83,R,3.654541,0.000000,0.000000
2025-09-07 22:02:31.83,R,3.653481,0.000000,0.000000
2025-09-07 22:02:41.83,R,3.654151,0.000000,0.000000
2025-09-07 22:02:51.83,R,3.654708,0.000000,0.000000
2025-09-07 22:03:01.83,R,3.653816,0.000000,0.000000
2025-09-07 22:03:11.83,R,3.655433,0.000000,0.000000
2025-09-07 22:03:21.83,R,3.655099,0.000000,0.000000
2025-09-07 22:03:31.83,R,3.655489,0.000000,0.000000
2025-09-07 22:03:49.93,C,3.898459,0.487377,3.066257
2025-09-07 22:03:59.93,C,3.943351,0.485433,7.160302
2025-09-07 22:04:09.93,C,3.984729,0.485486,11.232425
2025-09-07 22:04:19.93,C,4.023765,0.487009,15.332686
2025-09-07 22:04:29.93,C,4.052763,0.452384,19.418062
2025-09-07 22:04:39.93,C,4.055830,0.393379,22.953276
2025-09-07 22:04:49.93,C,4.058673,0.353237,26.074316
2025-09-07 22:04:59.93,C,4.059008,0.326178,28.912069
2025-09-07 22:05:09.93,C,4.059677,0.306632,31.559202
2025-09-07 22:05:19.93,C,4.060180,0.289609,34.063305
2025-09-07 22:05:29.93,C,4.061629,0.280099,36.455959
2025-09-07 22:05:39.93,C,4.063414,0.268907,38.773651
2025-09-07 22:05:49.93,C,4.063080,0.260238,40.988609
2025-09-07 22:05:59.93,C,4.063023,0.254143,43.147663
2025-09-07 22:06:09.93,C,4.063024,0.246839,45.253536
2025-09-07 22:06:19.93,C,4.062745,0.240797,47.298000
2025-09-07 22:06:29.93,C,4.064418,0.236594,49.297699
2025-09-07 22:06:39.93,C,4.064250,0.232548,51.272949
2025-09-07 22:06:49.93,C,4.064696,0.228555,53.207912
2025-09-07 22:06:59.93,C,4.064195,0.224824,55.113426
2025-09-07 22:07:09.93,C,4.065087,0.220096,56.975487
2025-09-07 22:07:19.93,C,4.064919,0.215367,58.808525
2025-09-07 22:07:29.93,C,4.065980,0.212057,60.604946
2025-09-07 22:07:39.93,C,4.065422,0.209797,62.376858
2025-09-07 22:07:49.93,C,4.065422,0.207170,64.127541
2025-09-07 22:07:59.93,C,4.066537,0.204175,65.853813
2025-09-07 22:08:09.93,C,4.066258,0.201969,67.558548
2025-09-07 22:08:19.93,C,4.066817,0.199184,69.243675
2025-09-07 22:08:29.93,C,4.066314,0.196136,70.903633
2025-09-07 22:08:39.93,C,4.065701,0.193719,72.539215
2025-09-07 22:08:49.93,C,4.067820,0.191197,74.160019
2025-09-07 22:08:59.93,C,4.067597,0.187362,75.754005
2025-09-07 22:09:09.93,C,4.066147,0.184157,77.315872
2025-09-07 22:09:19.93,C,4.067485,0.182160,78.852074
2025-09-07 22:09:29.93,C,4.066370,0.179638,80.375084
2025-09-07 22:09:39.93,C,4.067932,0.176328,81.875290
2025-09-07 22:09:49.93,C,4.069158,0.173806,83.340370
2025-09-07 22:09:59.93,C,4.069549,0.166713,84.774208
2025-09-07 22:10:09.93,C,4.068936,0.161353,86.144501
2025-09-07 22:10:19.93,C,4.066648,0.158621,87.487534
2025-09-07 22:10:29.93,C,4.067708,0.156625,88.811111
2025-09-07 22:10:39.93,C,4.067542,0.155364,90.123413
2025-09-07 22:10:49.93,C,4.069381,0.153630,91.420464
2025-09-07 22:10:59.93,C,4.068378,0.152001,92.705719
2025-09-07 22:11:09.93,C,4.069270,0.149426,93.971497
2025-09-07 22:11:19.93,C,4.068378,0.148323,95.222481
2025-09-07 22:11:29.93,C,4.068489,0.143752,96.450699
2025-09-07 22:11:39.93,C,4.067597,0.140547,97.649162
2025-09-07 22:11:49.93,C,4.069437,0.140126,98.830620
2025-09-07 22:11:59.93,C,4.071333,0.139128,100.005936
2025-09-07 22:12:09.93,C,4.071444,0.136974,101.164368
2025-09-07 22:12:19.93,C,4.068545,0.134872,102.309639
2025-09-07 22:12:29.93,C,4.070608,0.133979,103.442123
2025-09-07 22:12:39.93,C,4.070553,0.132875,104.563370
2025-09-07 22:12:49.93,C,4.072671,0.131247,105.669945
2025-09-07 22:12:59.93,C,4.070441,0.129881,106.768379
2025-09-07 22:13:09.93,C,4.070329,0.127148,107.850151
2025-09-07 22:13:19.93,C,4.072225,0.127726,108.923378
2025-09-07 22:13:29.93,C,4.073452,0.125992,109.985573
2025-09-07 22:13:39.93,C,4.074846,0.125520,111.036888
2025-09-07 22:13:49.93,C,4.070943,0.123365,112.078369
2025-09-07 22:13:59.93,C,4.069604,0.120896,113.104446
2025-09-07 22:14:09.93,C,4.071054,0.120108,114.118256
2025-09-07 22:14:19.93,C,4.073006,0.118479,115.119804
2025-09-07 22:14:29.93,C,4.073117,0.116167,116.103691
2025-09-07 22:14:39.93,C,4.070998,0.114433,117.067207
2025-09-07 22:14:49.93,C,4.069939,0.112279,118.014610
2025-09-07 22:14:59.93,C,4.069326,0.110072,118.951897
2025-09-07 22:15:09.93,C,4.071222,0.110020,119.878632
2025-09-07 22:15:19.93,C,4.070330,0.109021,120.797188
2025-09-07 22:15:29.93,C,4.073675,0.109231,121.712738
2025-09-07 22:15:39.93,C,4.073953,0.107498,122.619156
2025-09-07 22:15:49.93,C,4.072560,0.106184,123.516365
2025-09-07 22:15:59.93,C,4.071278,0.105133,124.404282
2025-09-07 22:16:09.93,C,4.074176,0.104608,125.280579
2025-09-07 22:16:19.93,C,4.073061,0.103347,126.155792
2025-09-07 22:16:29.93,C,4.072950,0.102664,127.027290
2025-09-07 22:16:39.93,C,4.072336,0.101508,127.884682
2025-09-07 22:16:49.93,C,4.073675,0.100457,128.732086
2025-09-07 22:16:59.93,C,4.075013,0.100457,129.575928
2025-09-07 22:17:09.93,C,4.074177,0.098671,130.411163
2025-09-07 22:17:19.93,C,4.073786,0.097515,131.234421
2025-09-07 22:17:29.93,C,4.075124,0.096411,132.055954
2025-09-07 22:17:39.93,C,4.076463,0.095938,132.863297
2025-09-07 22:17:49.93,C,4.077133,0.095991,133.671265
2025-09-07 22:17:59.93,C,4.074177,0.093784,134.459427
2025-09-07 22:18:09.93,C,4.073676,0.092628,135.245636
2025-09-07 22:18:19.93,C,4.076964,0.090526,136.011108
2025-09-07 22:18:29.93,C,4.073619,0.088267,136.762894
