CHARGE_PARAMS,Charge_Intensity_Percent,Charge_Current_Threshold_mA
CHARGE_PARAMS,100,20
DISCHARGE_PARAMS,Discharge_Current_mA,Voltage_Threshold_V
DISCHARGE_PARAMS,250,2.50
MONITOR_PARAMS,Derivative_Threshold_V_per_s,Min_Runtime_min,Max_Runtime_min,Derivative_Avg_Count
2025-09-01 15:23:33.32,R,3.695138,0.000000,0.000000
2025-09-01 15:23:43.32,R,3.695807,0.000000,0.000000
2025-09-01 15:23:53.32,R,3.696978,0.000000,0.000000
2025-09-01 15:24:03.32,R,3.697201,0.000000,0.000000
2025-09-01 15:24:13.32,R,3.699209,0.000000,0.000000
2025-09-01 15:24:23.32,R,3.699933,0.000000,0.000000
2025-09-01 15:24:33.32,R,3.700659,0.000000,0.000000
2025-09-01 15:24:43.32,R,3.701105,0.000000,0.000000
2025-09-01 15:24:53.32,R,3.702945,0.000000,0.000000
2025-09-01 15:25:03.32,R,3.703280,0.000000,0.000000
2025-09-01 15:25:13.32,R,3.703392,0.000000,0.000000
2025-09-01 15:25:23.32,R,3.703392,0.000000,0.000000
2025-09-01 15:25:33.32,R,3.704841,0.000000,0.000000
2025-09-01 15:25:43.32,R,3.705734,0.000000,0.000000
2025-09-01 15:25:53.32,R,3.705064,0.000000,0.000000
2025-09-01 15:26:08.92,C,3.941176,0.549745,3.461081
2025-09-01 15:26:18.92,C,3.986457,0.548746,7.848145
2025-09-01 15:26:28.92,C,4.023430,0.558204,12.273365
2025-09-01 15:26:38.92,C,4.052317,0.559885,16.757296
2025-09-01 15:26:48.92,C,4.086054,0.557679,21.222637
2025-09-01 15:26:58.92,C,4.128214,0.591989,25.741724
2025-09-01 15:27:08.92,C,4.136355,0.530094,30.221119
2025-09-01 15:27:18.92,C,4.140259,0.491423,34.302742
2025-09-01 15:27:28.92,C,4.142210,0.461842,38.118137
2025-09-01 15:27:38.92,C,4.143603,0.442716,41.734112
2025-09-01 15:27:48.92,C,4.142656,0.430211,45.226456
2025-09-01 15:27:58.92,C,4.142824,0.417707,48.620468
2025-09-01 15:28:08.92,C,4.145669,0.410403,51.930519
2025-09-01 15:28:18.92,C,4.145389,0.403783,55.187073
2025-09-01 15:28:28.92,C,4.146560,0.398213,58.395607
2025-09-01 15:28:38.92,C,4.146225,0.389176,61.544819
2025-09-01 15:28:48.92,C,4.146560,0.383554,64.636765
2025-09-01 15:28:58.92,C,4.147230,0.380034,67.689682
2025-09-01 15:29:08.92,C,4.148289,0.369420,70.688972
2025-09-01 15:29:18.92,C,4.147285,0.362800,73.612579
2025-09-01 15:29:28.92,C,4.147453,0.358229,76.496262
2025-09-01 15:29:39.92,C,4.147285,0.352975,79.344505
2025-09-01 15:29:48.92,C,4.149293,0.349559,82.161293
2025-09-01 15:29:58.92,C,4.148401,0.343202,84.932678
2025-09-01 15:30:08.92,C,4.149627,0.339051,87.659409
2025-09-01 15:30:18.92,C,4.148233,0.334847,90.358414
2025-09-01 15:30:28.92,C,4.149237,0.331748,93.026031
2025-09-01 15:30:38.92,C,4.150687,0.328595,95.669853
2025-09-01 15:30:48.92,C,4.150910,0.323971,98.278023
2025-09-01 15:30:58.92,C,4.151300,0.319190,100.856491
2025-09-01 15:31:08.92,C,4.151467,0.314251,103.388680
2025-09-01 15:31:18.92,C,4.151245,0.311361,105.891014
2025-09-01 15:31:28.92,C,4.152304,0.307998,108.368515
2025-09-01 15:31:38.92,C,4.154535,0.305476,110.821747
2025-09-01 15:31:48.92,C,4.152415,0.301851,113.252121
2025-09-01 15:31:58.92,C,4.153196,0.297753,115.655144
2025-09-01 15:32:08.92,C,4.154479,0.294863,118.026619
2025-09-01 15:32:18.92,C,4.153531,0.288821,120.360977
2025-09-01 15:32:28.92,C,4.151969,0.285721,122.661690
2025-09-01 15:32:38.92,C,4.153084,0.283671,124.937958
2025-09-01 15:32:48.92,C,4.152806,0.280729,127.193443
2025-09-01 15:32:58.92,C,4.153698,0.278680,129.430786
2025-09-01 15:33:08.92,C,4.153921,0.272165,131.639999
2025-09-01 15:33:18.92,C,4.154144,0.268067,133.802307
2025-09-01 15:33:28.92,C,4.154424,0.264809,135.936813
2025-09-01 15:33:38.92,C,4.155148,0.262497,138.047028
2025-09-01 15:33:48.92,C,4.154981,0.260185,140.134216
2025-09-01 15:33:58.92,C,4.155315,0.257768,142.206345
2025-09-01 15:34:08.92,C,4.155149,0.255246,144.260529
2025-09-01 15:34:18.92,C,4.154757,0.253039,146.291946
2025-09-01 15:34:28.92,C,4.155315,0.251411,148.304733
2025-09-01 15:34:38.92,C,4.155985,0.248048,150.306656
2025-09-01 15:34:48.92,C,4.155148,0.243687,152.276443
2025-09-01 15:34:58.92,C,4.155204,0.240639,154.216049
2025-09-01 15:35:08.92,C,4.155650,0.239536,156.139053
2025-09-01 15:35:18.92,C,4.157268,0.238117,158.045853
2025-09-01 15:35:28.92,C,4.156431,0.235333,159.939301
2025-09-01 15:35:38.92,C,4.155539,0.233126,161.815811
2025-09-01 15:35:48.92,C,4.156654,0.231497,163.676010
2025-09-01 15:35:58.92,C,4.156041,0.229133,165.517502
2025-09-01 15:36:08.92,C,4.154702,0.227767,167.343231
2025-09-01 15:36:18.92,C,4.156096,0.225455,169.152206
2025-09-01 15:36:28.92,C,4.155427,0.222565,170.946609
2025-09-01 15:36:38.92,C,4.156375,0.221094,172.719360
2025-09-01 15:36:48.92,C,4.156096,0.216312,174.466858
2025-09-01 15:36:58.92,C,4.156152,0.214053,176.192642
2025-09-01 15:37:08.92,C,4.156319,0.214211,177.909317
2025-09-01 15:37:18.92,C,4.156208,0.211899,179.613861
2025-09-01 15:37:28.92,C,4.156431,0.210585,181.303925
2025-09-01 15:37:38.92,C,4.156822,0.208484,182.979431
2025-09-01 15:37:48.92,C,4.155873,0.206855,184.639450
2025-09-01 15:37:58.92,C,4.156487,0.205909,186.292648
2025-09-01 15:38:08.92,C,4.157658,0.205541,187.936661
2025-09-01 15:38:18.92,C,4.156375,0.202967,189.571472
2025-09-01 15:38:28.92,C,4.156264,0.201391,191.192230
2025-09-01 15:38:38.92,C,4.156542,0.199604,192.798782
2025-09-01 15:38:48.92,C,4.156654,0.198763,194.390778
2025-09-01 15:38:58.92,C,4.158104,0.198028,195.982758
2025-09-01 15:39:08.92,C,4.158103,0.196504,197.562790
2025-09-01 15:39:18.92,C,4.156989,0.195348,199.129395
2025-09-01 15:39:28.92,C,4.157156,0.192564,200.683929
2025-09-01 15:39:38.92,C,4.157602,0.192879,202.225189
2025-09-01 15:39:48.92,C,4.158494,0.190830,203.760254
2025-09-01 15:39:58.92,C,4.159108,0.189253,205.283905
2025-09-01 15:40:08.92,C,4.158104,0.187677,206.789734
2025-09-01 15:40:18.92,C,4.157434,0.184524,208.274353
2025-09-01 15:40:28.92,C,4.157268,0.183946,209.752472
2025-09-01 15:40:38.92,C,4.157044,0.182738,211.220444
2025-09-01 15:40:48.92,C,4.157602,0.181004,212.676804
2025-09-01 15:40:58.92,C,4.157491,0.179848,214.120743
2025-09-01 15:41:08.92,C,4.157770,0.178640,215.555984
2025-09-01 15:41:18.92,C,4.157881,0.177694,216.981415
2025-09-01 15:41:28.92,C,4.157659,0.176118,218.397141
2025-09-01 15:41:38.92,C,4.158271,0.176118,219.806183
2025-09-01 15:41:48.92,C,4.157769,0.170023,221.193680
2025-09-01 15:41:58.92,C,4.156989,0.164033,222.537155
2025-09-01 15:42:08.92,C,4.158606,0.164138,223.865631
2025-09-01 15:42:18.92,C,4.158104,0.161563,225.168839
2025-09-01 15:42:28.92,C,4.157825,0.160775,226.460815
2025-09-01 15:42:38.92,C,4.157937,0.159147,227.738892
2025-09-01 15:42:48.92,C,4.157547,0.158831,229.008209
2025-09-01 15:42:58.92,C,4.157992,0.158306,230.275925
2025-09-01 15:43:08.92,C,4.158271,0.156730,231.538635
2025-09-01 15:43:18.92,C,4.157825,0.156099,232.791672
2025-09-01 15:43:28.92,C,4.158439,0.155626,234.037750
2025-09-01 15:43:38.92,C,4.157881,0.153945,235.274933
2025-09-01 15:43:48.92,C,4.157937,0.153314,236.503525
2025-09-01 15:43:58.92,C,4.158550,0.152999,237.730820
2025-09-01 15:44:08.92,C,4.158606,0.151791,238.953461
2025-09-01 15:44:18.92,C,4.158606,0.151370,240.165619
2025-09-01 15:44:28.92,C,4.158216,0.151002,241.373627
2025-09-01 15:44:38.92,C,4.158271,0.149111,242.571579
2025-09-01 15:44:48.92,C,4.158773,0.148270,243.763809
2025-09-01 15:44:58.92,C,4.158160,0.146746,244.941849
2025-09-01 15:45:08.92,C,4.158885,0.145223,246.110382
2025-09-01 15:45:18.92,C,4.159610,0.146011,247.276474
2025-09-01 15:45:28.92,C,4.159888,0.145328,248.436890
2025-09-01 15:45:38.92,C,4.159442,0.143069,249.584854
2025-09-01 15:45:48.92,C,4.158327,0.140441,250.718735
2025-09-01 15:45:58.92,C,4.158884,0.140179,251.841858
2025-09-01 15:46:08.92,C,4.159275,0.138918,252.957367
2025-09-01 15:46:18.92,C,4.160390,0.138708,254.071533
2025-09-01 15:46:28.92,C,4.159609,0.137604,255.180588
2025-09-01 15:46:38.92,C,4.159609,0.137762,256.280701
2025-09-01 15:46:48.92,C,4.158271,0.135975,257.373138
2025-09-01 15:46:58.92,C,4.159832,0.136238,258.459808
2025-09-01 15:47:08.92,C,4.159330,0.135135,259.544678
2025-09-01 15:47:18.92,C,4.158439,0.134189,260.620483
2025-09-01 15:47:28.92,C,4.159219,0.133926,261.694611
2025-09-01 15:47:38.92,C,4.158104,0.132823,262.761566
2025-09-01 15:47:48.92,C,4.158829,0.131720,263.821014
2025-09-01 15:47:58.92,C,4.159108,0.131562,264.874817
2025-09-01 15:48:08.92,C,4.159330,0.130616,265.922424
2025-09-01 15:48:18.92,C,4.159720,0.130511,266.962952
2025-09-01 15:48:28.92,C,4.159219,0.128830,268.003296
2025-09-01 15:48:38.92,C,4.160279,0.129198,269.035858
2025-09-01 15:48:48.92,C,4.159386,0.128042,270.066559
2025-09-01 15:48:58.92,C,4.159275,0.127253,271.090088
2025-09-01 15:49:08.92,C,4.159052,0.127096,272.105957
2025-09-01 15:49:18.92,C,4.158328,0.124994,273.113068
2025-09-01 15:49:28.92,C,4.159275,0.125677,274.114166
2025-09-01 15:49:38.92,C,4.159330,0.124626,275.114441
2025-09-01 15:49:48.92,C,4.158717,0.123470,276.105621
2025-09-01 15:49:58.92,C,4.160223,0.123523,277.093353
2025-09-01 15:50:08.92,C,4.159442,0.123103,278.078949
2025-09-01 15:50:18.92,C,4.159387,0.122367,279.053955
2025-09-01 15:50:28.92,C,4.159777,0.121053,280.030609
2025-09-01 15:50:38.92,C,4.159944,0.120476,280.997223
2025-09-01 15:50:48.92,C,4.160223,0.119898,281.965332
2025-09-01 15:50:58.92,C,4.159442,0.119109,282.916626
2025-09-01 15:51:08.92,C,4.160390,0.118216,283.866943
2025-09-01 15:51:18.92,C,4.160167,0.117638,284.807251
2025-09-01 15:51:28.92,C,4.159442,0.115589,285.733826
2025-09-01 15:51:38.92,C,4.160168,0.113960,286.650513
2025-09-01 15:51:48.92,C,4.159665,0.113645,287.561279
2025-09-01 15:51:58.92,C,4.160668,0.112384,288.467072
2025-09-01 15:52:08.92,C,4.159330,0.112384,289.366211
2025-09-01 15:52:18.92,C,4.159944,0.111333,290.262054
2025-09-01 15:52:28.92,C,4.160724,0.110230,291.150024
2025-09-01 15:52:38.92,C,4.159108,0.109967,292.032532
2025-09-01 15:52:48.92,C,4.160390,0.110230,292.915100
2025-09-01 15:52:58.92,C,4.160390,0.109809,293.795746
2025-09-01 15:53:08.92,C,4.159442,0.108075,294.667358
2025-09-01 15:53:18.92,C,4.160055,0.108338,295.531219
2025-09-01 15:53:28.92,C,4.160279,0.107392,296.393860
2025-09-01 15:53:38.92,C,4.159832,0.106657,297.249725
2025-09-01 15:53:48.92,C,4.159776,0.106026,298.102112
2025-09-01 15:53:58.92,C,4.159498,0.105659,298.952820
2025-09-01 15:54:08.92,C,4.160668,0.105711,299.797211
2025-09-01 15:54:18.92,C,4.160947,0.104976,300.638306
2025-09-01 15:54:28.92,C,4.160668,0.104765,301.476562
2025-09-01 15:54:38.92,C,4.160223,0.104292,302.310822
2025-09-01 15:54:48.92,C,4.160278,0.103609,303.143402
2025-09-01 15:54:58.92,C,4.160725,0.102874,303.969940
2025-09-01 15:55:08.92,C,4.161394,0.102716,304.789764
2025-09-01 15:55:18.92,C,4.160446,0.101928,305.607666
2025-09-01 15:55:28.92,C,4.160167,0.101718,306.422729
2025-09-01 15:55:38.92,C,4.160613,0.101403,307.232513
2025-09-01 15:55:48.92,C,4.160446,0.100299,308.036591
2025-09-01 15:55:58.92,C,4.160111,0.099248,308.838928
2025-09-01 15:56:08.92,C,4.160501,0.098881,309.632629
2025-09-01 15:56:18.92,C,4.159944,0.098198,310.420441
2025-09-01 15:56:28.92,C,4.159553,0.096621,311.201904
2025-09-01 15:56:38.92,C,4.159944,0.097304,311.983551
2025-09-01 15:56:48.92,C,4.160278,0.095938,312.757843
2025-09-01 15:56:58.92,C,4.161394,0.096516,313.530609
2025-09-01 15:57:08.92,C,4.161282,0.096832,314.301788
2025-09-01 15:57:18.92,C,4.160669,0.095833,315.071075
2025-09-01 15:57:28.92,C,4.160947,0.094730,315.836334
2025-09-01 15:57:38.92,C,4.161226,0.094835,316.592834
2025-09-01 15:57:48.92,C,4.160947,0.094310,317.346313
2025-09-01 15:57:58.92,C,4.160947,0.094152,318.095184
2025-09-01 15:58:08.92,C,4.161561,0.092523,318.839966
2025-09-01 15:58:18.92,C,4.161617,0.091052,319.574585
2025-09-01 15:58:28.92,C,4.161339,0.090211,320.294464
2025-09-01 15:58:38.92,C,4.160223,0.088687,321.006714
2025-09-01 15:58:48.92,C,4.160613,0.088320,321.717529
2025-09-01 15:58:58.92,C,4.160501,0.087111,322.418884
2025-09-01 15:59:08.92,C,4.161226,0.087164,323.116455
2025-09-01 15:59:18.92,C,4.161171,0.087321,323.813293
2025-09-01 15:59:28.92,C,4.161338,0.087006,324.510956
2025-09-01 15:59:38.92,C,4.161059,0.086901,325.204742
2025-09-01 15:59:48.92,C,4.161506,0.086060,325.896484
2025-09-01 15:59:58.92,C,4.161449,0.085430,326.582123
2025-09-01 16:00:08.92,C,4.161450,0.085009,327.263489
2025-09-01 16:00:18.92,C,4.161059,0.084852,327.945343
2025-09-01 16:00:28.92,C,4.161951,0.084484,328.624146
2025-09-01 16:00:38.92,C,4.162230,0.084642,329.297638
2025-09-01 16:00:48.92,C,4.161449,0.083854,329.971680
2025-09-01 16:00:58.92,C,4.161170,0.083328,330.639679
2025-09-01 16:01:08.92,C,4.161561,0.082540,331.300079
2025-09-01 16:01:18.92,C,4.161059,0.081542,331.959503
2025-09-01 16:01:28.92,C,4.161561,0.080859,332.610596
2025-09-01 16:01:38.92,C,4.161394,0.080964,333.261353
2025-09-01 16:01:48.92,C,4.161896,0.080701,333.906860
2025-09-01 16:01:58.92,C,4.162453,0.081121,334.551636
2025-09-01 16:02:08.92,C,4.161337,0.079650,335.196625
2025-09-01 16:02:18.92,C,4.162118,0.080333,335.838043
2025-09-01 16:02:28.92,C,4.162063,0.079493,336.476715
2025-09-01 16:02:38.92,C,4.162231,0.078442,337.109131
2025-09-01 16:02:48.92,C,4.160780,0.077601,337.735962
2025-09-01 16:02:58.92,C,4.161449,0.077076,338.360504
2025-09-01 16:03:08.92,C,4.162007,0.077811,338.984039
2025-09-01 16:03:18.92,C,4.162063,0.077233,339.607239
2025-09-01 16:03:28.92,C,4.162118,0.076813,340.227753
2025-09-01 16:03:38.92,C,4.162341,0.076393,340.842377
2025-09-01 16:03:48.92,C,4.162732,0.076340,341.449646
2025-09-01 16:03:58.92,C,4.162565,0.076077,342.065521
2025-09-01 16:04:08.92,C,4.162509,0.075815,342.675018
2025-09-01 16:04:19.92,C,4.162844,0.074606,343.272919
2025-09-01 16:04:28.92,C,4.161505,0.071506,343.866455
2025-09-01 16:04:38.92,C,4.161450,0.071506,344.446411
2025-09-01 16:04:48.92,C,4.162454,0.073082,345.019989
2025-09-01 16:04:58.92,C,4.162620,0.072294,345.604370
2025-09-01 16:05:08.92,C,4.162064,0.070508,346.161530
2025-09-01 16:05:18.92,C,4.161727,0.068406,346.710571
2025-09-01 16:05:28.92,C,4.162286,0.067933,347.253693
2025-09-01 16:05:38.92,C,4.161840,0.066200,347.789978
2025-09-01 16:05:48.92,C,4.161951,0.065254,348.316803
2025-09-01 16:05:58.92,C,4.161952,0.065779,348.841827
2025-09-01 16:06:08.92,C,4.162063,0.065359,349.363220
2025-09-01 16:06:18.92,C,4.162398,0.064466,349.880676
2025-09-01 16:06:28.92,C,4.162118,0.064466,350.394196
2025-09-01 16:06:38.92,C,4.161673,0.062574,350.900452
2025-09-01 16:06:48.92,C,4.162620,0.063625,351.409149
2025-09-01 16:06:58.92,C,4.162509,0.062837,351.912842
2025-09-01 16:07:08.92,C,4.162900,0.062994,352.417297
2025-09-01 16:07:18.92,C,4.162286,0.062049,352.915009
2025-09-01 16:07:28.92,C,4.162008,0.061786,353.408783
2025-09-01 16:07:38.92,C,4.163625,0.062154,353.907379
2025-09-01 16:07:48.92,C,4.163569,0.062049,354.404785
2025-09-01 16:07:58.92,C,4.162677,0.060157,354.891144
2025-09-01 16:08:08.92,C,4.163234,0.060788,355.375549
2025-09-01 16:08:18.92,C,4.163011,0.060367,355.858490
2025-09-01 16:08:28.92,C,4.163513,0.060893,356.341675
2025-09-01 16:08:38.92,C,4.163457,0.060000,356.823944
2025-09-01 16:08:48.92,C,4.162844,0.060052,357.304077
2025-09-01 16:08:58.92,C,4.163402,0.059579,357.782013
2025-09-01 16:09:08.92,C,4.163346,0.059264,358.253845
2025-09-01 16:09:18.92,C,4.163514,0.058686,358.725555
2025-09-01 16:09:28.92,C,4.163959,0.059264,359.198364
2025-09-01 16:09:38.92,C,4.163234,0.058213,359.666473
2025-09-01 16:09:48.92,C,4.163513,0.057740,360.128662
2025-09-01 16:09:58.92,C,4.163457,0.057635,360.591187
2025-09-01 16:10:08.92,C,4.164015,0.057898,361.053284
2025-09-01 16:10:18.92,C,4.163290,0.056794,361.510040
2025-09-01 16:10:28.92,C,4.163402,0.056427,361.962494
2025-09-01 16:10:38.92,C,4.164182,0.056479,362.413727
2025-09-01 16:10:48.92,C,4.163681,0.056164,362.863190
2025-09-01 16:10:58.92,C,4.164127,0.055008,363.309723
2025-09-01 16:11:08.92,C,4.163458,0.055796,363.752716
2025-09-01 16:11:18.92,C,4.163234,0.054325,364.191345
2025-09-01 16:11:28.92,C,4.163849,0.054062,364.625153
2025-09-01 16:11:38.92,C,4.162899,0.054062,365.060760
2025-09-01 16:11:48.92,C,4.163960,0.054693,365.496124
2025-09-01 16:11:58.92,C,4.163402,0.053642,365.928406
2025-09-01 16:12:08.92,C,4.164127,0.054272,366.355652
2025-09-01 16:12:18.92,C,4.164015,0.053537,366.785858
2025-09-01 16:12:28.92,C,4.163402,0.052749,367.209991
2025-09-01 16:12:38.92,C,4.163736,0.052433,367.632141
2025-09-01 16:12:48.92,C,4.163457,0.051750,368.051056
2025-09-01 16:12:58.92,C,4.163960,0.051803,368.466705
2025-09-01 16:13:08.92,C,4.163625,0.052013,368.881592
2025-09-01 16:13:18.92,C,4.164127,0.052486,369.298401
2025-09-01 16:13:28.92,C,4.164071,0.052118,369.713593
2025-09-01 16:13:38.92,C,4.164239,0.051330,370.126129
2025-09-01 16:13:48.92,C,4.165298,0.051855,370.535522
2025-09-01 16:13:58.92,C,4.163681,0.050437,370.941833
2025-09-01 16:14:08.92,C,4.163569,0.050227,371.338257
2025-09-01 16:14:18.92,C,4.163792,0.049649,371.737549
2025-09-01 16:14:28.92,C,4.163346,0.049964,372.131317
2025-09-01 16:14:38.92,C,4.163402,0.048283,372.526154
2025-09-01 16:14:48.92,C,4.164796,0.049754,372.919983
2025-09-01 16:14:58.92,C,4.164518,0.049333,373.312531
2025-09-01 16:15:08.92,C,4.164462,0.049123,373.703888
2025-09-01 16:15:18.92,C,4.164182,0.048177,374.090515
2025-09-01 16:15:28.92,C,4.164071,0.047652,374.472565
2025-09-01 16:15:38.92,C,4.163681,0.047284,374.852509
2025-09-01 16:15:48.92,C,4.164350,0.047284,375.230621
2025-09-01 16:15:58.92,C,4.163569,0.045235,375.603271
2025-09-01 16:16:08.92,C,4.165019,0.046969,375.978394
2025-09-01 16:16:18.92,C,4.164741,0.046654,376.352448
2025-09-01 16:16:28.92,C,4.164852,0.046601,376.725433
2025-09-01 16:16:38.92,C,4.165856,0.045971,377.093018
2025-09-01 16:16:48.92,C,4.164573,0.045866,377.461121
2025-09-01 16:16:58.92,C,4.164851,0.045340,377.824585
2025-09-01 16:17:08.92,C,4.164406,0.043344,378.178131
2025-09-01 16:17:18.92,C,4.164350,0.044815,378.531097
2025-09-01 16:17:28.92,C,4.164461,0.043922,378.882812
2025-09-01 16:17:38.92,C,4.166078,0.045130,379.240509
2025-09-01 16:17:48.92,C,4.164685,0.043028,379.588715
2025-09-01 16:17:58.92,C,4.164629,0.043711,379.928040
2025-09-01 16:18:08.92,C,4.165019,0.043239,380.274323
2025-09-01 16:18:18.92,C,4.165186,0.042240,380.620117
2025-09-01 16:18:28.92,C,4.164740,0.041189,380.958710
2025-09-01 16:18:38.92,C,4.164907,0.041452,381.290558
2025-09-01 16:18:48.92,C,4.164350,0.040349,381.618073
2025-09-01 16:18:58.92,C,4.165800,0.041137,381.944000
2025-09-01 16:19:08.92,C,4.164405,0.040454,382.271667
2025-09-01 16:19:18.92,C,4.164350,0.039666,382.593872
2025-09-01 16:19:28.92,C,4.164517,0.039928,382.913971
2025-09-01 16:19:38.92,C,4.165633,0.039298,383.228760
2025-09-01 16:19:48.92,C,4.164907,0.039245,383.543915
2025-09-01 16:19:58.92,C,4.165800,0.040401,383.863464
2025-09-01 16:20:08.92,C,4.165967,0.039350,384.180115
2025-09-01 16:20:18.92,C,4.166078,0.039561,384.496185
2025-09-01 16:20:28.92,C,4.166914,0.039613,384.811829
2025-09-01 16:20:38.92,C,4.166413,0.039456,385.127411
2025-09-01 16:20:48.92,C,4.165911,0.039035,385.440033
2025-09-01 16:20:58.92,C,4.166246,0.038510,385.749512
2025-09-01 16:21:08.92,C,4.166747,0.039088,386.056458
2025-09-01 16:21:18.92,C,4.166636,0.038405,386.365784
2025-09-01 16:21:28.92,C,4.165353,0.037354,386.670959
2025-09-01 16:21:38.92,C,4.165855,0.037144,386.970154
2025-09-01 16:21:48.92,C,4.166301,0.037196,387.265808
2025-09-01 16:21:58.92,C,4.165576,0.037406,387.559906
2025-09-01 16:22:08.92,C,4.165576,0.036986,387.857117
2025-09-01 16:22:18.92,C,4.165967,0.036881,388.148438
2025-09-01 16:22:28.92,C,4.166301,0.036198,388.441925
2025-09-01 16:22:38.92,C,4.165576,0.036145,388.731628
2025-09-01 16:22:48.92,C,4.165911,0.036461,389.022247
2025-09-01 16:22:58.92,C,4.165689,0.035673,389.312805
2025-09-01 16:23:08.92,C,4.166245,0.036198,389.601471
2025-09-01 16:23:18.92,C,4.165744,0.035200,389.886444
2025-09-01 16:23:28.92,C,4.166692,0.035725,390.170959
2025-09-01 16:23:39.92,C,4.165521,0.034622,390.452820
2025-09-01 16:23:48.92,C,4.166189,0.035200,390.732391
2025-09-01 16:23:58.92,C,4.165409,0.034779,391.013458
2025-09-01 16:24:08.92,C,4.166692,0.034569,391.293030
2025-09-01 16:24:18.92,C,4.166748,0.034937,391.572540
2025-09-01 16:24:28.92,C,4.166357,0.034517,391.849548
2025-09-01 16:24:38.92,C,4.166022,0.034306,392.124390
2025-09-01 16:24:48.92,C,4.166970,0.034464,392.399048
2025-09-01 16:24:58.92,C,4.166412,0.033834,392.672577
2025-09-01 16:25:08.92,C,4.166914,0.034464,392.943726
2025-09-01 16:25:18.92,C,4.165688,0.033676,393.214478
2025-09-01 16:25:28.92,C,4.166190,0.033623,393.479370
2025-09-01 16:25:38.92,C,4.166078,0.033256,393.747711
2025-09-01 16:25:48.92,C,4.166190,0.032835,394.009155
2025-09-01 16:25:58.92,C,4.166357,0.033571,394.273590
2025-09-01 16:26:08.92,C,4.165632,0.032783,394.537689
2025-09-01 16:26:18.92,C,4.166245,0.033466,394.799225
2025-09-01 16:26:28.92,C,4.165800,0.032730,395.064301
2025-09-01 16:26:38.92,C,4.165855,0.031942,395.323669
2025-09-01 16:26:48.92,C,4.165632,0.031732,395.581573
2025-09-01 16:26:58.92,C,4.165800,0.031574,395.836853
2025-09-01 16:27:08.92,C,4.166022,0.031679,396.088440
2025-09-01 16:27:18.92,C,4.166301,0.031522,396.344604
2025-09-01 16:27:28.92,C,4.165910,0.031837,396.598602
2025-09-01 16:27:38.92,C,4.166691,0.031995,396.851868
2025-09-01 16:27:48.92,C,4.166190,0.030944,397.104156
2025-09-01 16:27:58.92,C,4.167193,0.032152,397.358002
2025-09-01 16:28:08.92,C,4.166636,0.031417,397.608093
2025-09-01 16:28:18.92,C,4.166468,0.031522,397.857330
2025-09-01 16:28:28.92,C,4.166413,0.030629,398.102051
2025-09-01 16:28:38.92,C,4.166413,0.030208,398.347290
2025-09-01 16:28:48.92,C,4.165800,0.030418,398.589752
2025-09-01 16:28:58.92,C,4.166078,0.030103,398.833130
2025-09-01 16:29:08.92,C,4.166914,0.030366,399.074280
2025-09-01 16:29:18.92,C,4.166190,0.030051,399.316345
2025-09-01 16:29:28.92,C,4.165911,0.030208,399.558014
2025-09-01 16:29:38.92,C,4.166803,0.030051,399.797302
2025-09-01 16:29:48.92,C,4.166301,0.028684,400.033081
2025-09-01 16:29:58.92,C,4.165799,0.029000,400.266205
2025-09-01 16:30:08.92,C,4.166970,0.029735,400.504242
2025-09-01 16:30:18.92,C,4.167472,0.029788,400.740479
2025-09-01 16:30:28.92,C,4.167472,0.030051,400.978485
2025-09-01 16:30:38.92,C,4.167584,0.029315,401.214081
2025-09-01 16:30:48.92,C,4.167249,0.029420,401.448517
2025-09-01 16:30:58.92,C,4.167361,0.029157,401.682159
2025-09-01 16:31:08.92,C,4.166914,0.028737,401.914154
2025-09-01 16:31:18.92,C,4.166134,0.028369,402.142517
2025-09-01 16:31:28.92,C,4.166301,0.028212,402.369171
2025-09-01 16:31:38.92,C,4.165967,0.028159,402.597229
2025-09-01 16:31:48.92,C,4.166078,0.028054,402.822327
2025-09-01 16:31:58.92,C,4.166859,0.027739,403.044159
2025-09-01 16:32:08.92,C,4.166357,0.027739,403.266876
2025-09-01 16:32:18.92,C,4.166078,0.028001,403.487244
2025-09-01 16:32:28.92,C,4.166357,0.027529,403.708527
2025-09-01 16:32:38.92,C,4.166636,0.027266,403.926666
2025-09-01 16:32:48.92,C,4.166859,0.027371,404.146240
2025-09-01 16:32:58.92,C,4.167193,0.027739,404.367371
2025-09-01 16:33:08.92,C,4.166636,0.027371,404.585968
2025-09-01 16:33:18.92,C,4.166580,0.026162,404.802429
2025-09-01 16:33:28.92,C,4.166413,0.026478,405.014160
2025-09-01 16:33:38.92,C,4.166245,0.026267,405.225891
2025-09-01 16:33:48.92,C,4.165465,0.025689,405.435638
2025-09-01 16:33:58.92,C,4.165576,0.026215,405.648438
2025-09-01 16:34:08.92,C,4.166078,0.026478,405.855469
2025-09-01 16:34:18.92,C,4.166301,0.025900,406.063324
2025-09-01 16:34:28.92,C,4.165967,0.025952,406.271912
2025-09-01 16:34:38.92,C,4.166524,0.025742,406.478394
2025-09-01 16:34:48.92,C,4.166023,0.025374,406.683411
2025-09-01 16:34:58.92,C,4.166078,0.025427,406.890350
2025-09-01 16:35:08.92,C,4.166189,0.025427,407.094727
2025-09-01 16:35:18.92,C,4.166468,0.025637,407.297516
2025-09-01 16:35:28.92,C,4.166691,0.024744,407.499756
