CHARGE_PARAMS,Charge_Intensity_Percent,Charge_Current_Threshold_mA
CHARGE_PARAMS,100,20
DISCHARGE_PARAMS,Discharge_Current_mA,Voltage_Threshold_V,Has_Discharge_Chip,Discharge_Current_Threshold_mA
2025-09-06 22:10:50.01,C,4.048078,0.558204,3.640187
2025-09-06 22:11:00.01,C,4.095591,0.571497,8.375081
2025-09-06 22:11:10.01,C,4.142601,0.597611,13.255610
2025-09-06 22:11:20.01,C,4.147675,0.515172,17.883858
2025-09-06 22:11:30.01,C,4.152639,0.458111,21.963375
2025-09-06 22:11:40.01,C,4.154591,0.418810,25.651724
2025-09-06 22:11:50.01,C,4.158439,0.392276,29.058769
2025-09-06 22:12:00.01,C,4.157434,0.367424,32.254227
2025-09-06 22:12:10.01,C,4.158772,0.353658,35.277252
2025-09-06 22:12:20.01,C,4.159777,0.339156,38.186466
2025-09-06 22:12:30.01,C,4.160780,0.330959,41.000687
2025-09-06 22:12:40.01,C,4.160502,0.323183,43.750084
2025-09-06 22:12:50.01,C,4.161505,0.313200,46.417805
2025-09-06 22:13:00.01,C,4.160501,0.308576,49.028996
2025-09-06 22:13:10.01,C,4.161394,0.303532,51.598949
2025-09-06 22:13:20.01,C,4.162063,0.298278,54.123741
2025-09-06 22:13:30.01,C,4.163625,0.291343,56.602474
2025-09-06 22:13:40.01,C,4.162007,0.286929,59.036026
2025-09-06 22:13:50.01,C,4.162956,0.282831,61.430641
2025-09-06 22:14:00.01,C,4.161617,0.279205,63.791180
2025-09-06 22:14:10.01,C,4.162342,0.275422,66.123100
2025-09-06 22:14:20.01,C,4.162509,0.269117,68.409485
2025-09-06 22:14:30.01,C,4.163569,0.264178,70.652641
2025-09-06 22:14:40.01,C,4.163123,0.262392,72.865639
2025-09-06 22:14:50.01,C,4.163123,0.258084,75.052666
2025-09-06 22:15:00.01,C,4.163904,0.256507,77.215439
2025-09-06 22:15:10.01,C,4.163736,0.254458,79.360336
2025-09-06 22:15:20.01,C,4.163736,0.252356,81.489151
2025-09-06 22:15:30.01,C,4.163234,0.248573,83.596268
2025-09-06 22:15:40.01,C,4.165075,0.246997,85.676971
2025-09-06 22:15:50.01,C,4.165521,0.243056,87.737778
2025-09-06 22:16:00.01,C,4.162844,0.239536,89.768982
2025-09-06 22:16:10.01,C,4.164963,0.238485,91.776283
2025-09-06 22:16:20.01,C,4.164907,0.236804,93.770477
2025-09-06 22:16:30.01,C,4.164462,0.233809,95.748627
2025-09-06 22:16:40.01,C,4.164182,0.231918,97.705276
2025-09-06 22:16:50.01,C,4.163847,0.229711,99.642014
2025-09-06 22:17:00.01,C,4.164071,0.228713,101.566933
2025-09-06 22:17:10.01,C,4.166078,0.227504,103.481056
2025-09-06 22:17:20.01,C,4.164907,0.225192,105.379181
2025-09-06 22:17:30.01,C,4.164461,0.221409,107.262062
2025-09-06 22:17:40.01,C,4.164572,0.220358,109.122932
2025-09-06 22:17:50.01,C,4.165576,0.216943,110.956474
2025-09-06 22:18:00.01,C,4.165185,0.215367,112.770195
2025-09-06 22:18:10.01,C,4.166803,0.213475,114.569466
2025-09-06 22:18:20.01,C,4.165520,0.212424,116.357544
2025-09-06 22:18:30.01,C,4.166301,0.210848,118.137146
2025-09-06 22:18:40.01,C,4.165855,0.209797,119.903694
2025-09-06 22:18:50.01,C,4.164182,0.207643,121.654129
2025-09-06 22:19:00.01,C,4.165130,0.206277,123.397339
2025-09-06 22:19:10.01,C,4.167528,0.206172,125.130302
2025-09-06 22:19:20.01,C,4.166636,0.203913,126.852493
2025-09-06 22:19:30.01,C,4.166860,0.203177,128.565155
2025-09-06 22:19:40.01,C,4.166636,0.200813,130.263718
2025-09-06 22:19:50.01,C,4.165967,0.200445,131.951309
2025-09-06 22:20:00.01,C,4.166748,0.198501,133.628326
2025-09-06 22:20:10.01,C,4.166078,0.197292,135.291763
2025-09-06 22:20:20.01,C,4.164516,0.195558,136.942535
2025-09-06 22:20:30.01,C,4.166636,0.194087,138.577332
2025-09-06 22:20:40.01,C,4.166970,0.193772,140.209610
2025-09-06 22:20:50.01,C,4.166413,0.191881,141.829910
2025-09-06 22:21:00.01,C,4.165856,0.190514,143.435150
2025-09-06 22:21:10.01,C,4.166246,0.188045,145.026810
2025-09-06 22:21:20.01,C,4.165297,0.186153,146.604950
2025-09-06 22:21:30.01,C,4.167250,0.185786,148.165222
2025-09-06 22:21:40.01,C,4.166413,0.184314,149.717163
2025-09-06 22:21:50.01,C,4.166524,0.182896,151.258759
2025-09-06 22:22:00.01,C,4.166134,0.181845,152.790604
2025-09-06 22:22:10.01,C,4.166357,0.180163,154.315048
2025-09-06 22:22:20.01,C,4.167305,0.180689,155.830765
2025-09-06 22:22:30.01,C,4.168141,0.179480,157.338699
2025-09-06 22:22:40.01,C,4.166358,0.178535,158.840912
2025-09-06 22:22:50.01,C,4.167751,0.175540,160.330399
2025-09-06 22:23:00.01,C,4.166971,0.171652,161.786331
2025-09-06 22:23:10.01,C,4.166413,0.168762,163.207092
2025-09-06 22:23:20.01,C,4.166971,0.166450,164.630417
2025-09-06 22:23:30.01,C,4.167361,0.165136,166.019928
2025-09-06 22:23:40.01,C,4.167360,0.163560,167.393402
2025-09-06 22:23:50.01,C,4.167361,0.162614,168.760880
2025-09-06 22:24:00.01,C,4.166413,0.160092,170.112595
2025-09-06 22:24:10.01,C,4.167194,0.160040,171.453323
2025-09-06 22:24:20.01,C,4.166747,0.158148,172.789337
2025-09-06 22:24:30.01,C,4.166748,0.158516,174.120148
2025-09-06 22:24:40.01,C,4.166468,0.156572,175.442139
2025-09-06 22:24:50.01,C,4.165521,0.155258,176.751389
2025-09-06 22:25:00.01,C,4.167807,0.154996,178.054413
2025-09-06 22:25:10.01,C,4.167919,0.154733,179.353394
2025-09-06 22:25:20.01,C,4.167807,0.153630,180.643723
2025-09-06 22:25:30.01,C,4.168532,0.153157,181.929489
2025-09-06 22:25:40.01,C,4.165353,0.151108,183.208084
2025-09-06 22:25:50.01,C,4.166190,0.151791,184.478256
2025-09-06 22:26:00.01,C,4.167138,0.150109,185.746231
2025-09-06 22:26:10.01,C,4.168700,0.149479,187.006851
2025-09-06 22:26:20.01,C,4.167193,0.149268,188.260300
2025-09-06 22:26:30.01,C,4.167751,0.148480,189.510269
2025-09-06 22:26:40.01,C,4.166971,0.147009,190.750702
2025-09-06 22:26:50.01,C,4.168309,0.146536,191.983261
2025-09-06 22:27:00.01,C,4.166524,0.144645,193.206955
2025-09-06 22:27:10.01,C,4.167696,0.143962,194.420700
2025-09-06 22:27:20.01,C,4.167249,0.141650,195.613907
2025-09-06 22:27:30.01,C,4.167919,0.141545,196.805756
2025-09-06 22:27:40.01,C,4.167249,0.140862,197.990402
2025-09-06 22:27:50.01,C,4.168365,0.139548,199.166138
2025-09-06 22:28:00.01,C,4.166301,0.138655,200.335571
2025-09-06 22:28:10.01,C,4.167584,0.137709,201.497421
2025-09-06 22:28:20.01,C,4.168755,0.137394,202.652756
2025-09-06 22:28:30.01,C,4.167583,0.136396,203.803253
2025-09-06 22:28:40.01,C,4.167695,0.135818,204.947754
2025-09-06 22:28:50.01,C,4.166692,0.135082,206.084900
2025-09-06 22:29:00.01,C,4.168253,0.134977,207.223267
2025-09-06 22:29:10.01,C,4.166692,0.134452,208.355194
2025-09-06 22:29:20.01,C,4.167417,0.133926,209.481857
2025-09-06 22:29:30.01,C,4.169368,0.133401,210.603027
2025-09-06 22:29:40.01,C,4.169647,0.133086,211.723923
2025-09-06 22:29:50.01,C,4.168810,0.132403,212.837906
2025-09-06 22:30:00.01,C,4.169536,0.131667,213.946060
2025-09-06 22:30:10.01,C,4.168643,0.131089,215.050003
2025-09-06 22:30:20.01,C,4.168197,0.130616,216.148438
2025-09-06 22:30:30.01,C,4.166915,0.129303,217.234467
2025-09-06 22:30:40.01,C,4.168978,0.128935,218.318359
2025-09-06 22:30:50.01,C,4.168309,0.129250,219.399384
2025-09-06 22:31:00.01,C,4.168756,0.127043,220.478394
2025-09-06 22:31:10.01,C,4.167528,0.127569,221.550201
2025-09-06 22:31:20.01,C,4.168141,0.126833,222.622787
2025-09-06 22:31:30.01,C,4.167417,0.126675,223.688828
2025-09-06 22:31:40.01,C,4.168755,0.125625,224.747375
2025-09-06 22:31:50.01,C,4.167138,0.125625,225.801025
2025-09-06 22:32:00.01,C,4.170093,0.124784,226.853638
2025-09-06 22:32:10.01,C,4.168197,0.124101,227.900528
2025-09-06 22:32:20.01,C,4.167862,0.123365,228.941208
2025-09-06 22:32:30.01,C,4.168923,0.122682,229.976852
2025-09-06 22:32:40.01,C,4.168699,0.122420,231.004623
2025-09-06 22:32:50.01,C,4.167751,0.121053,232.022858
2025-09-06 22:33:00.01,C,4.170317,0.120738,233.036499
2025-09-06 22:33:10.01,C,4.168810,0.118216,234.049149
2025-09-06 22:33:20.01,C,4.167696,0.117901,235.038223
2025-09-06 22:33:30.01,C,4.166803,0.116009,236.016907
2025-09-06 22:33:40.01,C,4.169145,0.114643,236.996811
2025-09-06 22:33:50.01,C,4.168309,0.114538,237.959656
2025-09-06 22:34:00.01,C,4.167807,0.113592,238.923599
2025-09-06 22:34:10.01,C,4.167417,0.113435,239.879364
2025-09-06 22:34:20.01,C,4.167751,0.113487,240.835007
2025-09-06 22:34:30.01,C,4.167975,0.112279,241.783020
2025-09-06 22:34:40.01,C,4.169034,0.112594,242.727005
2025-09-06 22:34:50.01,C,4.168978,0.112436,243.670135
2025-09-06 22:35:00.01,C,4.168309,0.111175,244.609100
2025-09-06 22:35:10.01,C,4.169480,0.111228,245.546722
2025-09-06 22:35:20.01,C,4.168978,0.110440,246.478149
2025-09-06 22:35:30.01,C,4.168532,0.109494,247.401062
2025-09-06 22:35:40.01,C,4.169257,0.109599,248.324982
2025-09-06 22:35:50.01,C,4.167472,0.108338,249.239685
2025-09-06 22:36:00.01,C,4.169480,0.110072,250.157684
2025-09-06 22:36:10.01,C,4.168867,0.107550,251.067734
2025-09-06 22:36:20.01,C,4.168086,0.107655,251.974304
2025-09-06 22:36:30.01,C,4.168811,0.107445,252.876450
2025-09-06 22:36:40.01,C,4.169257,0.106920,253.776215
2025-09-06 22:36:50.01,C,4.168699,0.105606,254.667587
2025-09-06 22:37:00.01,C,4.169425,0.105606,255.556931
2025-09-06 22:37:10.01,C,4.171097,0.105921,256.444214
2025-09-06 22:37:20.01,C,4.169146,0.104870,257.329742
2025-09-06 22:37:30.01,C,4.169201,0.104082,258.208862
2025-09-06 22:37:40.01,C,4.167472,0.103662,259.078339
2025-09-06 22:37:50.01,C,4.168922,0.103137,259.948181
2025-09-06 22:38:00.01,C,4.168699,0.102243,260.808594
2025-09-06 22:38:10.01,C,4.166413,0.101928,261.664612
2025-09-06 22:38:20.01,C,4.169090,0.101928,262.522888
2025-09-06 22:38:30.01,C,4.168978,0.101403,263.374207
2025-09-06 22:38:40.01,C,4.168698,0.101403,264.223419
2025-09-06 22:38:50.01,C,4.169758,0.100299,265.069580
2025-09-06 22:39:00.01,C,4.168810,0.100142,265.909943
2025-09-06 22:39:10.01,C,4.167862,0.098828,266.747498
2025-09-06 22:39:20.01,C,4.168755,0.098618,267.578094
2025-09-06 22:39:30.01,C,4.169312,0.098093,268.409027
2025-09-06 22:39:40.01,C,4.169034,0.097620,269.233582
2025-09-06 22:39:50.01,C,4.171041,0.097987,270.052216
2025-09-06 22:40:00.01,C,4.169200,0.097042,270.870911
2025-09-06 22:40:10.01,C,4.168309,0.097357,271.681641
2025-09-06 22:40:20.01,C,4.169146,0.096201,272.492523
2025-09-06 22:40:30.01,C,4.170874,0.096096,273.300812
2025-09-06 22:40:40.01,C,4.168866,0.095098,274.102844
2025-09-06 22:40:50.01,C,4.169146,0.094835,274.902496
2025-09-06 22:41:00.01,C,4.170707,0.095571,275.700745
2025-09-06 22:41:10.01,C,4.170038,0.093994,276.495483
2025-09-06 22:41:20.01,C,4.170149,0.093469,277.287720
2025-09-06 22:41:30.01,C,4.169703,0.093469,278.075287
2025-09-06 22:41:40.01,C,4.170316,0.091315,278.849792
2025-09-06 22:41:50.01,C,4.169759,0.090369,279.613495
2025-09-06 22:42:00.01,C,4.169535,0.089791,280.370789
2025-09-06 22:42:10.01,C,4.167584,0.089265,281.125336
2025-09-06 22:42:20.01,C,4.170427,0.090474,281.880127
2025-09-06 22:42:30.01,C,4.169982,0.089265,282.633850
2025-09-06 22:42:40.01,C,4.169815,0.088372,283.383148
2025-09-06 22:42:50.01,C,4.171822,0.087531,284.123901
2025-09-06 22:43:00.01,C,4.170707,0.087321,284.862885
2025-09-06 22:43:10.01,C,4.171042,0.087216,285.595306
2025-09-06 22:43:20.01,C,4.171599,0.087059,286.327942
2025-09-06 22:43:30.01,C,4.171487,0.086533,287.056671
2025-09-06 22:43:40.01,C,4.170985,0.086218,287.784882
2025-09-06 22:43:50.01,C,4.171488,0.085850,288.511169
2025-09-06 22:44:00.01,C,4.171878,0.085062,289.230835
2025-09-06 22:44:10.01,C,4.172213,0.084904,289.945984
2025-09-06 22:44:20.01,C,4.171877,0.084957,290.663086
2025-09-06 22:44:30.01,C,4.172045,0.085115,291.373993
2025-09-06 22:44:40.01,C,4.169480,0.083696,292.083069
2025-09-06 22:44:50.01,C,4.171823,0.084221,292.790405
2025-09-06 22:45:00.01,C,4.172602,0.083854,293.495453
2025-09-06 22:45:10.01,C,4.170985,0.083065,294.194305
2025-09-06 22:45:20.01,C,4.172603,0.083276,294.890808
2025-09-06 22:45:30.01,C,4.172379,0.082435,295.583771
2025-09-06 22:45:40.01,C,4.172825,0.083170,296.278961
2025-09-06 22:45:50.01,C,4.175502,0.082855,296.974823
2025-09-06 22:46:00.01,C,4.173495,0.082593,297.669830
2025-09-06 22:46:10.01,C,4.173997,0.082330,298.364044
2025-09-06 22:46:20.01,C,4.173160,0.082067,299.054413
2025-09-06 22:46:30.01,C,4.173048,0.081384,299.738892
2025-09-06 22:46:40.01,C,4.174610,0.081016,300.422607
2025-09-06 22:46:50.01,C,4.172491,0.080859,301.101715
2025-09-06 22:47:00.01,C,4.172379,0.079860,301.775391
2025-09-06 22:47:10.01,C,4.173551,0.078862,302.442627
2025-09-06 22:47:20.01,C,4.171543,0.079387,303.109985
2025-09-06 22:47:30.01,C,4.174945,0.078967,303.776306
2025-09-06 22:47:40.01,C,4.173885,0.079335,304.436951
2025-09-06 22:47:50.01,C,4.172379,0.077864,305.095520
2025-09-06 22:48:00.01,C,4.172826,0.077864,305.750763
2025-09-06 22:48:10.01,C,4.171710,0.077286,306.404724
2025-09-06 22:48:20.01,C,4.173885,0.077601,307.056976
2025-09-06 22:48:30.01,C,4.172714,0.076760,307.708252
2025-09-06 22:48:40.01,C,4.174275,0.077128,308.357330
2025-09-06 22:48:50.01,C,4.172603,0.076603,309.002136
2025-09-06 22:49:00.01,C,4.174554,0.075237,309.640930
2025-09-06 22:49:10.01,C,4.172881,0.076813,310.279816
2025-09-06 22:49:20.01,C,4.174889,0.075972,310.920105
2025-09-06 22:49:30.01,C,4.172157,0.074921,311.551758
2025-09-06 22:49:40.01,C,4.176283,0.075867,312.186981
2025-09-06 22:49:50.01,C,4.171933,0.070666,312.806793
2025-09-06 22:50:00.01,C,4.175112,0.071611,313.414246
2025-09-06 22:50:10.01,C,4.174164,0.072662,314.018982
2025-09-06 22:50:20.01,C,4.172936,0.071559,314.624298
2025-09-06 22:50:30.01,C,4.174499,0.071086,315.221313
2025-09-06 22:50:40.01,C,4.175614,0.069510,315.812531
2025-09-06 22:50:50.01,C,4.174889,0.068249,316.394714
2025-09-06 22:51:00.01,C,4.174108,0.068301,316.969391
2025-09-06 22:51:10.01,C,4.171376,0.066672,317.539185
2025-09-06 22:51:20.01,C,4.174164,0.066725,318.104279
2025-09-06 22:51:30.01,C,4.174275,0.065306,318.665619
2025-09-06 22:51:40.01,C,4.174777,0.064623,319.212524
2025-09-06 22:51:50.01,C,4.171488,0.063730,319.754517
2025-09-06 22:52:00.01,C,4.171934,0.064098,320.293457
2025-09-06 22:52:10.01,C,4.174109,0.063835,320.831146
2025-09-06 22:52:20.01,C,4.171710,0.063362,321.370850
2025-09-06 22:52:30.01,C,4.172379,0.062574,321.902435
2025-09-06 22:52:40.01,C,4.173384,0.062784,322.433228
2025-09-06 22:52:50.01,C,4.175447,0.062627,322.960999
2025-09-06 22:53:00.01,C,4.174052,0.062889,323.486664
2025-09-06 22:53:10.01,C,4.172993,0.062364,324.012085
2025-09-06 22:53:20.01,C,4.172156,0.061996,324.534027
2025-09-06 22:53:30.01,C,4.173996,0.062259,325.055634
2025-09-06 22:53:40.01,C,4.172714,0.060945,325.574524
2025-09-06 22:53:50.01,C,4.176228,0.061366,326.088409
2025-09-06 22:54:00.01,C,4.171822,0.060525,326.602173
2025-09-06 22:54:10.01,C,4.171988,0.060210,327.110596
2025-09-06 22:54:20.01,C,4.173718,0.060367,327.616425
2025-09-06 22:54:30.01,C,4.173327,0.060472,328.123718
2025-09-06 22:54:40.01,C,4.172770,0.058949,328.622864
2025-09-06 22:54:50.01,C,4.171710,0.058633,329.116974
2025-09-06 22:55:00.01,C,4.173996,0.059159,329.609741
2025-09-06 22:55:10.01,C,4.174890,0.059001,330.106506
2025-09-06 22:55:20.01,C,4.173439,0.058213,330.601776
2025-09-06 22:55:30.01,C,4.172435,0.058161,331.091492
2025-09-06 22:55:40.01,C,4.173048,0.057635,331.578735
2025-09-06 22:55:50.01,C,4.172658,0.058161,332.066711
2025-09-06 22:56:00.01,C,4.172156,0.057688,332.555115
2025-09-06 22:56:10.01,C,4.173272,0.056952,333.036316
2025-09-06 22:56:20.01,C,4.172826,0.057688,333.518921
2025-09-06 22:56:30.01,C,4.171599,0.057372,333.997894
2025-09-06 22:56:40.01,C,4.173383,0.056794,334.478790
2025-09-06 22:56:50.01,C,4.175280,0.057162,334.957916
2025-09-06 22:57:00.01,C,4.174778,0.057372,335.438080
2025-09-06 22:57:10.01,C,4.174275,0.057425,335.919067
2025-09-06 22:57:20.01,C,4.175001,0.056374,336.397064
2025-09-06 22:57:30.01,C,4.176283,0.057425,336.872375
2025-09-06 22:57:40.01,C,4.175001,0.056374,337.345154
2025-09-06 22:57:50.01,C,4.174611,0.055166,337.810272
2025-09-06 22:58:00.01,C,4.171989,0.055323,338.277100
2025-09-06 22:58:10.01,C,4.175614,0.055376,338.742157
2025-09-06 22:58:20.01,C,4.174778,0.054798,339.204926
2025-09-06 22:58:30.01,C,4.174721,0.054272,339.665100
2025-09-06 22:58:40.01,C,4.174722,0.055376,340.123901
2025-09-06 22:58:50.01,C,4.176394,0.054220,340.581451
2025-09-06 22:59:00.01,C,4.173718,0.053589,341.034332
2025-09-06 22:59:10.01,C,4.174164,0.054115,341.490173
2025-09-06 22:59:20.01,C,4.174443,0.053799,341.942719
2025-09-06 22:59:30.01,C,4.175391,0.054010,342.393555
2025-09-06 22:59:40.01,C,4.172658,0.052591,342.841980
2025-09-06 22:59:50.01,C,4.172547,0.053221,343.288361
2025-09-06 23:00:00.01,C,4.173272,0.051960,343.728638
2025-09-06 23:00:10.01,C,4.174443,0.052381,344.171021
2025-09-06 23:00:20.01,C,4.176729,0.053327,344.614929
2025-09-06 23:00:30.01,C,4.172156,0.051855,345.054199
2025-09-06 23:00:40.01,C,4.173495,0.051750,345.485168
2025-09-06 23:00:50.01,C,4.175893,0.051698,345.918854
2025-09-06 23:01:00.01,C,4.172714,0.051120,346.354767
2025-09-06 23:01:10.01,C,4.175001,0.051540,346.788391
2025-09-06 23:01:20.01,C,4.174665,0.050910,347.219482
2025-09-06 23:01:30.01,C,4.172714,0.050962,347.648163
2025-09-06 23:01:40.01,C,4.176060,0.050910,348.073425
2025-09-06 23:01:50.01,C,4.174164,0.050857,348.496490
2025-09-06 23:02:00.01,C,4.174163,0.050910,348.923615
2025-09-06 23:02:10.01,C,4.175948,0.050437,349.350677
2025-09-06 23:02:20.01,C,4.175614,0.049754,349.772827
2025-09-06 23:02:30.01,C,4.177510,0.050805,350.192902
2025-09-06 23:02:40.01,C,4.172714,0.049176,350.610229
2025-09-06 23:02:50.01,C,4.173997,0.049281,351.023163
2025-09-06 23:03:00.01,C,4.174555,0.048860,351.432526
2025-09-06 23:03:10.01,C,4.174108,0.049333,351.848358
2025-09-06 23:03:20.01,C,4.173830,0.048755,352.260651
2025-09-06 23:03:30.01,C,4.175056,0.049123,352.668396
2025-09-06 23:03:40.01,C,4.174722,0.048913,353.075867
2025-09-06 23:03:50.01,C,4.172212,0.048388,353.480988
2025-09-06 23:04:00.01,C,4.174777,0.047705,353.886292
2025-09-06 23:04:10.01,C,4.174331,0.046601,354.282349
2025-09-06 23:04:20.01,C,4.173160,0.047179,354.678955
2025-09-06 23:04:30.01,C,4.174220,0.046444,355.073425
2025-09-06 23:04:40.01,C,4.174666,0.047074,355.465912
2025-09-06 23:04:50.01,C,4.175168,0.046654,355.866821
2025-09-06 23:05:00.01,C,4.174387,0.046444,356.262115
2025-09-06 23:05:10.01,C,4.175893,0.047022,356.656036
2025-09-06 23:05:20.01,C,4.174945,0.046811,357.049194
2025-09-06 23:05:30.01,C,4.174052,0.046076,357.435120
2025-09-06 23:05:40.01,C,4.174499,0.046811,357.828064
2025-09-06 23:05:50.01,C,4.177287,0.046128,358.216522
2025-09-06 23:06:00.01,C,4.175893,0.047127,358.601929
2025-09-06 23:06:10.01,C,4.172882,0.043816,358.981384
2025-09-06 23:06:20.01,C,4.176730,0.044710,359.356140
2025-09-06 23:06:30.01,C,4.173384,0.043922,359.733368
2025-09-06 23:06:40.01,C,4.174443,0.044500,360.108032
2025-09-06 23:06:50.01,C,4.176116,0.043396,360.473785
2025-09-06 23:07:00.01,C,4.175168,0.043028,360.837189
2025-09-06 23:07:10.01,C,4.176394,0.044342,361.206635
2025-09-06 23:07:20.01,C,4.175502,0.042188,361.569092
2025-09-06 23:07:30.01,C,4.176507,0.043764,361.927582
2025-09-06 23:07:40.01,C,4.175335,0.042661,362.288269
2025-09-06 23:07:50.01,C,4.174777,0.041347,362.638000
2025-09-06 23:08:00.01,C,4.175837,0.040506,362.987396
2025-09-06 23:08:10.01,C,4.176729,0.040664,363.328094
2025-09-06 23:08:20.01,C,4.175000,0.040454,363.669708
2025-09-06 23:08:30.01,C,4.175502,0.040664,364.011169
2025-09-06 23:08:40.01,C,4.179016,0.040244,364.353241
2025-09-06 23:08:50.01,C,4.176785,0.040139,364.692566
2025-09-06 23:09:00.01,C,4.175447,0.041137,365.043793
2025-09-06 23:09:10.01,C,4.176394,0.040086,365.385040
2025-09-06 23:09:20.01,C,4.175781,0.039718,365.719482
2025-09-06 23:09:30.01,C,4.177733,0.040717,366.057312
2025-09-06 23:09:40.01,C,4.174890,0.040454,366.400024
2025-09-06 23:09:50.01,C,4.175447,0.040139,366.738434
2025-09-06 23:10:00.01,C,4.177120,0.040559,367.076935
2025-09-06 23:10:10.01,C,4.178681,0.040979,367.414307
2025-09-06 23:10:20.01,C,4.175280,0.039771,367.751373
2025-09-06 23:10:30.01,C,4.175669,0.039245,368.081848
2025-09-06 23:10:40.01,C,4.177566,0.039350,368.411560
2025-09-06 23:10:50.01,C,4.176618,0.038772,368.743927
2025-09-06 23:11:00.01,C,4.175502,0.038772,369.068939
2025-09-06 23:11:10.01,C,4.175056,0.038930,369.395905
2025-09-06 23:11:20.01,C,4.177844,0.038667,369.721344
2025-09-06 23:11:30.01,C,4.176507,0.038352,370.042206
2025-09-06 23:11:40.01,C,4.177901,0.038247,370.365143
2025-09-06 23:11:50.01,C,4.178401,0.038510,370.688782
2025-09-06 23:12:00.01,C,4.179629,0.038667,371.012054
2025-09-06 23:12:10.01,C,4.177119,0.038089,371.333191
2025-09-06 23:12:20.01,C,4.178514,0.037722,371.653442
2025-09-06 23:12:30.01,C,4.178569,0.038562,371.974854
2025-09-06 23:12:40.01,C,4.178848,0.038037,372.295166
2025-09-06 23:12:50.01,C,4.175837,0.037459,372.613831
2025-09-06 23:13:00.01,C,4.179183,0.037774,372.934845
2025-09-06 23:13:10.01,C,4.176562,0.037196,373.247620
2025-09-06 23:13:20.01,C,4.172603,0.036093,373.559143
2025-09-06 23:13:30.01,C,4.176061,0.035883,373.864227
2025-09-06 23:13:40.01,C,4.174833,0.036723,374.170197
2025-09-06 23:13:50.01,C,4.173663,0.036145,374.476410
2025-09-06 23:14:00.01,C,4.176673,0.036671,374.786499
2025-09-06 23:14:10.01,C,4.177566,0.036303,375.094452
2025-09-06 23:14:20.01,C,4.176562,0.036303,375.397614
2025-09-06 23:14:30.01,C,4.175391,0.035620,375.702942
2025-09-06 23:14:40.01,C,4.178514,0.036093,376.004333
2025-09-06 23:14:50.01,C,4.178905,0.036776,376.312286
2025-09-06 23:15:00.01,C,4.177120,0.035620,376.618073
2025-09-06 23:15:10.01,C,4.176227,0.035673,376.916901
2025-09-06 23:15:20.01,C,4.177288,0.035462,377.214966
2025-09-06 23:15:30.01,C,4.177398,0.035095,377.513092
2025-09-06 23:15:40.01,C,4.175280,0.035883,377.814240
2025-09-06 23:15:50.01,C,4.176897,0.035725,378.114380
2025-09-06 23:16:00.01,C,4.176060,0.035410,378.414581
2025-09-06 23:16:10.01,C,4.175001,0.035620,378.711243
2025-09-06 23:16:20.01,C,4.178848,0.035462,379.007996
2025-09-06 23:16:30.01,C,4.177454,0.035462,379.305573
2025-09-06 23:16:40.01,C,4.178402,0.035305,379.602661
2025-09-06 23:16:50.01,C,4.177231,0.035305,379.900024
2025-09-06 23:17:00.01,C,4.176841,0.034254,380.190704
2025-09-06 23:17:10.01,C,4.181135,0.034201,380.481873
2025-09-06 23:17:20.01,C,4.177509,0.035410,380.775360
2025-09-06 23:17:30.01,C,4.180745,0.034937,381.066895
2025-09-06 23:17:40.01,C,4.180075,0.034201,381.358154
2025-09-06 23:17:50.01,C,4.177678,0.034306,381.644012
2025-09-06 23:18:00.01,C,4.174722,0.033413,381.928589
2025-09-06 23:18:10.01,C,4.177064,0.034254,382.216797
2025-09-06 23:18:20.01,C,4.179407,0.034832,382.504730
2025-09-06 23:18:30.01,C,4.177509,0.034096,382.790771
2025-09-06 23:18:40.01,C,4.176618,0.033781,383.074066
2025-09-06 23:18:50.01,C,4.180633,0.034201,383.361176
2025-09-06 23:19:00.01,C,4.176952,0.032625,383.639313
2025-09-06 23:19:10.01,C,4.175837,0.033256,383.917145
2025-09-06 23:19:20.01,C,4.178012,0.033361,384.195953
2025-09-06 23:19:30.01,C,4.175335,0.032940,384.469757
2025-09-06 23:19:40.01,C,4.178793,0.032520,384.744873
2025-09-06 23:19:50.01,C,4.179016,0.033413,385.016754
2025-09-06 23:20:00.01,C,4.177510,0.032257,385.292297
2025-09-06 23:20:10.01,C,4.180354,0.032520,385.570160
2025-09-06 23:20:20.01,C,4.175558,0.032520,385.844940
2025-09-06 23:20:30.01,C,4.175112,0.032152,386.118378
2025-09-06 23:20:40.01,C,4.178290,0.033466,386.394897
2025-09-06 23:20:50.01,C,4.178235,0.032047,386.672302
2025-09-06 23:21:00.01,C,4.180466,0.032888,386.947052
2025-09-06 23:21:10.01,C,4.176785,0.032730,387.221130
2025-09-06 23:21:20.01,C,4.175558,0.031942,387.492126
2025-09-06 23:21:30.01,C,4.179573,0.031942,387.761810
2025-09-06 23:21:40.01,C,4.177231,0.032415,388.033508
2025-09-06 23:21:50.01,C,4.178569,0.032205,388.306213
2025-09-06 23:22:00.01,C,4.177957,0.033256,388.578583
2025-09-06 23:22:10.01,C,4.176673,0.031627,388.848297
2025-09-06 23:22:20.01,C,4.177733,0.032257,389.117920
2025-09-06 23:22:30.01,C,4.178290,0.031732,389.388580
2025-09-06 23:22:40.01,C,4.177733,0.031837,389.655365
2025-09-06 23:22:50.01,C,4.177510,0.032152,389.922791
