CHARGE_PARAMS,Charge_Intensity_Percent,Charge_Current_Threshold_mA
CHARGE_PARAMS,100,20
DISCHARGE_PARAMS,Discharge_Current_mA,Voltage_Threshold_V
DISCHARGE_PARAMS,250,2.50
MONITOR_PARAMS,Derivative_Threshold_V_per_s,Min_Runtime_min,Max_Runtime_min,Derivative_Avg_Count
2025-08-30 21:29:36.97,R,3.564647,0.000000,0.000000
2025-08-30 21:29:46.97,R,3.568215,0.000000,0.000000
2025-08-30 21:29:56.97,R,3.572732,0.000000,0.000000
2025-08-30 21:30:06.97,R,3.576246,0.000000,0.000000
2025-08-30 21:30:16.97,R,3.579647,0.000000,0.000000
2025-08-30 21:30:26.97,R,3.583719,0.000000,0.000000
2025-08-30 21:30:36.98,R,3.589518,0.000000,0.000000
2025-08-30 21:30:46.99,R,3.594035,0.000000,0.000000
2025-08-30 21:30:56.01,R,3.597994,0.000000,0.000000
2025-08-30 21:31:06.02,R,3.601675,0.000000,0.000000
2025-08-30 21:31:16.03,R,3.604297,0.000000,0.000000
2025-08-30 21:31:26.04,R,3.606861,0.000000,0.000000
2025-08-30 21:31:36.05,R,3.610207,0.000000,0.000000
2025-08-30 21:31:46.06,R,3.613944,0.000000,0.000000
2025-08-30 21:31:56.07,R,3.617569,0.000000,0.000000
2025-08-30 21:32:06.08,R,3.622643,0.000000,0.000000
2025-08-30 21:32:16.09,R,3.622866,0.000000,0.000000
2025-08-30 21:32:26.10,R,3.625598,0.000000,0.000000
2025-08-30 21:32:36.12,R,3.627215,0.000000,0.000000
2025-08-30 21:32:46.13,R,3.629892,0.000000,0.000000
2025-08-30 21:32:56.14,R,3.631677,0.000000,0.000000
2025-08-30 21:33:06.15,R,3.633629,0.000000,0.000000
2025-08-30 21:33:16.17,R,3.635470,0.000000,0.000000
2025-08-30 21:33:26.18,R,3.637588,0.000000,0.000000
2025-08-30 21:33:36.19,R,3.639651,0.000000,0.000000
2025-08-30 21:33:46.20,R,3.645283,0.000000,0.000000
2025-08-30 21:33:56.21,R,3.648407,0.000000,0.000000
2025-08-30 21:34:06.23,R,3.650804,0.000000,0.000000
2025-08-30 21:34:16.24,R,3.652533,0.000000,0.000000
2025-08-30 21:34:26.25,R,3.653091,0.000000,0.000000
2025-08-30 21:34:36.26,R,3.655098,0.000000,0.000000
2025-08-30 21:34:46.28,R,3.657497,0.000000,0.000000
2025-08-30 21:34:56.29,R,3.659505,0.000000,0.000000
2025-08-30 21:35:06.30,R,3.659839,0.000000,0.000000
2025-08-30 21:35:16.31,R,3.661735,0.000000,0.000000
2025-08-30 21:35:26.33,R,3.662404,0.000000,0.000000
2025-08-30 21:35:36.34,R,3.663296,0.000000,0.000000
2025-08-30 21:35:46.35,R,3.666586,0.000000,0.000000
2025-08-30 21:35:56.36,R,3.669319,0.000000,0.000000
2025-08-30 21:36:06.37,R,3.670602,0.000000,0.000000
2025-08-30 21:36:16.38,R,3.671940,0.000000,0.000000
2025-08-30 21:36:26.40,R,3.672330,0.000000,0.000000
2025-08-30 21:36:36.41,R,3.673613,0.000000,0.000000
2025-08-30 21:36:46.42,R,3.675676,0.000000,0.000000
2025-08-30 21:36:56.44,R,3.676791,0.000000,0.000000
2025-08-30 21:37:06.46,R,3.677405,0.000000,0.000000
2025-08-30 21:37:16.47,R,3.678520,0.000000,0.000000
2025-08-30 21:37:26.48,R,3.678966,0.000000,0.000000
2025-08-30 21:37:36.49,R,3.680248,0.000000,0.000000
2025-08-30 21:37:46.51,R,3.681029,0.000000,0.000000
2025-08-30 21:37:56.53,R,3.682200,0.000000,0.000000
2025-08-30 21:38:06.55,R,3.682702,0.000000,0.000000
2025-08-30 21:38:16.57,R,3.683985,0.000000,0.000000
2025-08-30 21:38:26.59,R,3.685156,0.000000,0.000000
2025-08-30 21:38:36.61,R,3.684933,0.000000,0.000000
2025-08-30 21:38:46.63,R,3.686271,0.000000,0.000000
2025-08-30 21:38:56.65,R,3.686327,0.000000,0.000000
2025-08-30 21:39:06.67,R,3.686829,0.000000,0.000000
2025-08-30 21:39:16.69,R,3.687609,0.000000,0.000000
2025-08-30 21:39:26.71,R,3.688613,0.000000,0.000000
2025-08-30 21:39:36.71,R,3.689394,0.000000,0.000000
2025-08-30 21:39:46.71,R,3.690063,0.000000,0.000000
2025-08-30 21:39:56.71,R,3.691234,0.000000,0.000000
2025-08-30 21:40:06.71,R,3.692071,0.000000,0.000000
2025-08-30 21:40:16.71,R,3.694803,0.000000,0.000000
2025-08-30 21:40:26.71,R,3.697145,0.000000,0.000000
2025-08-30 21:40:36.71,R,3.698427,0.000000,0.000000
2025-08-30 21:40:46.71,R,3.694915,0.000000,0.000000
2025-08-30 21:40:56.71,R,3.698985,0.000000,0.000000
2025-08-30 21:41:06.71,R,3.698595,0.000000,0.000000
2025-08-30 21:41:16.71,R,3.700770,0.000000,0.000000
2025-08-30 21:41:26.71,R,3.700492,0.000000,0.000000
2025-08-30 21:41:36.71,R,3.701830,0.000000,0.000000
2025-08-30 21:41:46.71,R,3.703057,0.000000,0.000000
2025-08-30 21:41:56.71,R,3.703113,0.000000,0.000000
2025-08-30 21:42:06.71,R,3.704450,0.000000,0.000000
2025-08-30 21:42:16.71,R,3.705399,0.000000,0.000000
2025-08-30 21:42:26.71,R,3.704785,0.000000,0.000000
2025-08-30 21:42:36.71,R,3.706068,0.000000,0.000000
2025-08-30 21:42:46.71,R,3.706068,0.000000,0.000000
2025-08-30 21:42:56.71,R,3.706961,0.000000,0.000000
2025-08-30 21:43:06.71,R,3.708299,0.000000,0.000000
2025-08-30 21:43:16.71,R,3.708523,0.000000,0.000000
2025-08-30 21:43:26.71,R,3.708968,0.000000,0.000000
2025-08-30 21:43:36.71,R,3.709471,0.000000,0.000000
2025-08-30 21:43:46.71,R,3.709693,0.000000,0.000000
2025-08-30 21:43:56.71,R,3.709693,0.000000,0.000000
2025-08-30 21:44:06.71,R,3.711588,0.000000,0.000000
2025-08-30 21:44:16.71,R,3.710696,0.000000,0.000000
2025-08-30 21:44:26.71,R,3.711477,0.000000,0.000000
2025-08-30 21:44:36.71,R,3.713485,0.000000,0.000000
2025-08-30 21:44:51.01,C,3.929521,0.493961,3.050915
2025-08-30 21:45:01.01,C,3.963202,0.487498,6.877966
2025-08-30 21:45:11.01,C,3.999395,0.504679,10.733584
2025-08-30 21:45:21.01,C,4.027166,0.507411,14.687678
2025-08-30 21:45:31.01,C,4.048245,0.490598,18.563589
2025-08-30 21:45:41.01,C,4.077355,0.493067,22.419319
2025-08-30 21:45:51.01,C,4.105071,0.506886,26.281324
2025-08-30 21:46:01.01,C,4.132508,0.519654,30.208168
2025-08-30 21:46:11.01,C,4.149795,0.505888,34.300373
2025-08-30 21:46:21.01,C,4.152638,0.471683,38.115585
2025-08-30 21:46:31.01,C,4.155651,0.455290,41.730293
2025-08-30 21:46:41.01,C,4.157379,0.440630,45.213440
2025-08-30 21:46:51.01,C,4.156989,0.426759,48.603527
2025-08-30 21:47:01.01,C,4.158049,0.417985,51.893570
2025-08-30 21:47:11.01,C,4.159331,0.411522,55.126858
2025-08-30 21:47:21.01,C,4.158494,0.403273,58.309647
2025-08-30 21:47:31.01,C,4.159498,0.396127,61.422447
2025-08-30 21:47:41.01,C,4.160223,0.391083,64.490837
2025-08-30 21:47:51.01,C,4.159553,0.385461,67.521950
2025-08-30 21:48:01.01,C,4.159275,0.376161,70.500168
2025-08-30 21:48:11.01,C,4.159944,0.370487,73.406288
2025-08-30 21:48:21.01,C,4.160613,0.366966,76.282501
2025-08-30 21:48:31.01,C,4.160892,0.363972,79.134880
2025-08-30 21:48:41.01,C,4.161283,0.361187,81.967079
2025-08-30 21:48:51.01,C,4.161226,0.356458,84.762688
2025-08-30 21:49:01.01,C,4.160947,0.349207,87.521217
2025-08-30 21:49:11.01,C,4.160947,0.345897,90.233597
2025-08-30 21:49:21.01,C,4.160557,0.343322,92.922447
2025-08-30 21:49:31.01,C,4.161226,0.340643,95.588280
2025-08-30 21:49:41.01,C,4.161617,0.336965,98.231201
2025-08-30 21:49:51.01,C,4.160948,0.333444,100.848366
2025-08-30 21:50:01.01,C,4.161840,0.329609,103.437531
2025-08-30 21:50:11.01,C,4.161283,0.326456,105.999352
2025-08-30 21:50:21.01,C,4.162230,0.321360,108.520081
2025-08-30 21:50:31.01,C,4.161784,0.318207,111.014038
2025-08-30 21:50:41.01,C,4.161952,0.316000,113.482063
2025-08-30 21:50:51.01,C,4.161952,0.312690,115.931000
2025-08-30 21:51:01.01,C,4.162398,0.309800,118.357201
2025-08-30 21:51:11.01,C,4.162119,0.307121,120.763168
2025-08-30 21:51:21.01,C,4.162118,0.304809,123.148605
2025-08-30 21:51:31.01,C,4.163681,0.301867,125.509232
2025-08-30 21:51:41.01,C,4.162899,0.297085,127.841064
2025-08-30 21:51:51.01,C,4.163568,0.294563,130.147156
2025-08-30 21:52:01.01,C,4.162732,0.291673,132.432816
2025-08-30 21:52:11.01,C,4.162900,0.288416,134.695969
2025-08-30 21:52:21.01,C,4.163458,0.287155,136.942123
2025-08-30 21:52:31.01,C,4.164183,0.284265,139.175690
2025-08-30 21:52:41.01,C,4.165409,0.283004,141.393845
2025-08-30 21:52:51.01,C,4.164852,0.277802,143.587387
2025-08-30 21:53:01.01,C,4.163625,0.273494,145.737854
2025-08-30 21:53:11.01,C,4.164239,0.270814,147.856110
2025-08-30 21:53:21.01,C,4.165353,0.268765,149.963562
2025-08-30 21:53:31.01,C,4.166747,0.268292,152.059509
2025-08-30 21:53:41.01,C,4.163848,0.264457,154.135956
2025-08-30 21:53:51.01,C,4.164462,0.262828,156.193481
2025-08-30 21:54:01.01,C,4.165074,0.261514,158.236176
2025-08-30 21:54:11.01,C,4.165632,0.260568,160.270782
2025-08-30 21:54:21.01,C,4.164740,0.257206,162.290955
2025-08-30 21:54:31.01,C,4.164741,0.254473,164.287247
2025-08-30 21:54:41.01,C,4.165019,0.251426,166.256256
2025-08-30 21:54:51.01,C,4.165242,0.248379,168.207367
2025-08-30 21:55:01.01,C,4.164350,0.245647,170.136246
2025-08-30 21:55:11.01,C,4.165967,0.245594,172.051865
2025-08-30 21:55:21.01,C,4.165688,0.243177,173.957947
2025-08-30 21:55:31.01,C,4.165632,0.242021,175.848663
2025-08-30 21:55:41.01,C,4.165019,0.239447,177.727051
2025-08-30 21:55:51.01,C,4.165353,0.238396,179.590515
2025-08-30 21:56:01.01,C,4.166078,0.237608,181.445877
2025-08-30 21:56:11.01,C,4.166190,0.235769,183.289719
2025-08-30 21:56:21.01,C,4.165967,0.233772,185.123215
2025-08-30 21:56:31.01,C,4.165465,0.230987,186.940323
2025-08-30 21:56:41.01,C,4.165967,0.229936,188.741364
2025-08-30 21:56:51.01,C,4.165521,0.227309,190.518936
2025-08-30 21:57:01.01,C,4.166692,0.224630,192.284012
2025-08-30 21:57:11.01,C,4.166858,0.223947,194.036987
2025-08-30 21:57:21.01,C,4.166357,0.221004,195.768356
2025-08-30 21:57:31.01,C,4.164851,0.219008,197.484497
2025-08-30 21:57:41.01,C,4.165688,0.218167,199.191711
2025-08-30 21:57:51.01,C,4.165465,0.216801,200.889252
2025-08-30 21:58:01.01,C,4.166078,0.216591,202.577591
2025-08-30 21:58:11.01,C,4.166635,0.214804,204.260193
2025-08-30 21:58:21.01,C,4.165632,0.213438,205.932877
2025-08-30 21:58:31.01,C,4.166189,0.212177,207.594254
2025-08-30 21:58:41.01,C,4.166245,0.211126,209.249252
2025-08-30 21:58:51.01,C,4.166301,0.210548,210.895050
2025-08-30 21:59:01.01,C,4.167193,0.209813,212.533661
2025-08-30 21:59:11.01,C,4.168252,0.208762,214.164124
2025-08-30 21:59:21.01,C,4.167193,0.207081,215.785034
2025-08-30 21:59:31.01,C,4.166636,0.205399,217.394226
2025-08-30 21:59:41.01,C,4.166692,0.204664,218.994690
2025-08-30 21:59:51.01,C,4.165966,0.203455,220.586060
2025-08-30 22:00:01.01,C,4.166133,0.201669,222.165359
2025-08-30 22:00:11.01,C,4.166580,0.201091,223.737320
2025-08-30 22:00:21.01,C,4.166858,0.199882,225.302490
2025-08-30 22:00:31.01,C,4.167082,0.199042,226.860474
2025-08-30 22:00:41.01,C,4.167639,0.198043,228.404694
2025-08-30 22:00:51.01,C,4.167640,0.196520,229.943878
2025-08-30 22:01:01.01,C,4.167082,0.194050,231.466904
2025-08-30 22:01:11.01,C,4.167584,0.192789,232.975571
2025-08-30 22:01:21.01,C,4.167249,0.192579,234.474487
2025-08-30 22:01:31.01,C,4.167416,0.191423,235.968475
2025-08-30 22:01:41.01,C,4.167528,0.189374,237.450684
2025-08-30 22:01:51.01,C,4.168086,0.188901,238.924484
2025-08-30 22:02:01.01,C,4.167583,0.187325,240.392624
2025-08-30 22:02:11.01,C,4.168812,0.187850,241.857056
2025-08-30 22:02:21.01,C,4.168643,0.186221,243.314728
2025-08-30 22:02:31.01,C,4.167918,0.184382,244.760391
2025-08-30 22:02:41.01,C,4.168030,0.184277,246.201370
2025-08-30 22:02:51.01,C,4.167918,0.181545,247.631775
2025-08-30 22:03:01.01,C,4.168030,0.180337,249.050583
2025-08-30 22:03:11.01,C,4.168365,0.178708,250.445984
2025-08-30 22:03:21.01,C,4.168699,0.175030,251.819260
2025-08-30 22:03:31.01,C,4.167807,0.170196,253.149902
2025-08-30 22:03:41.01,C,4.168141,0.168515,254.473114
2025-08-30 22:03:51.01,C,4.166524,0.168147,255.788559
2025-08-30 22:04:01.01,C,4.167695,0.166518,257.092682
2025-08-30 22:04:11.01,C,4.167862,0.166308,258.389435
2025-08-30 22:04:21.01,C,4.168197,0.165362,259.681915
2025-08-30 22:04:31.01,C,4.168699,0.165047,260.968079
2025-08-30 22:04:41.01,C,4.168365,0.164259,262.253143
2025-08-30 22:04:51.01,C,4.167919,0.163208,263.531647
2025-08-30 22:05:01.01,C,4.168142,0.161842,264.799652
2025-08-30 22:05:11.01,C,4.167528,0.161316,266.060944
2025-08-30 22:05:21.01,C,4.168142,0.160055,267.315491
2025-08-30 22:05:31.01,C,4.167138,0.160318,268.563721
2025-08-30 22:05:41.01,C,4.167417,0.159109,269.809662
2025-08-30 22:05:51.01,C,4.168364,0.159215,271.049164
2025-08-30 22:06:01.01,C,4.169480,0.158847,272.289612
2025-08-30 22:06:11.01,C,4.169202,0.157586,273.523224
2025-08-30 22:06:21.01,C,4.169369,0.157060,274.753540
2025-08-30 22:06:31.01,C,4.169257,0.156167,275.977997
2025-08-30 22:06:41.01,C,4.169202,0.155852,277.198303
2025-08-30 22:06:51.01,C,4.169815,0.155379,278.411774
2025-08-30 22:07:01.01,C,4.169760,0.153698,279.617645
2025-08-30 22:07:11.01,C,4.169090,0.151438,280.812805
2025-08-30 22:07:21.01,C,4.168922,0.150493,281.994476
2025-08-30 22:07:31.01,C,4.169703,0.151018,283.161407
2025-08-30 22:07:41.01,C,4.168923,0.148391,284.327728
2025-08-30 22:07:51.01,C,4.170094,0.148811,285.485626
2025-08-30 22:08:01.01,C,4.170260,0.148128,286.638397
2025-08-30 22:08:11.01,C,4.169034,0.146237,287.783630
2025-08-30 22:08:21.01,C,4.169424,0.145974,288.923004
2025-08-30 22:08:31.01,C,4.168756,0.144765,290.055176
2025-08-30 22:08:41.01,C,4.170428,0.144555,291.185455
2025-08-30 22:08:51.01,C,4.168923,0.143242,292.309540
2025-08-30 22:09:01.01,C,4.168811,0.142874,293.427368
2025-08-30 22:09:11.01,C,4.168532,0.141665,294.535461
2025-08-30 22:09:21.01,C,4.169368,0.141455,295.636902
2025-08-30 22:09:31.01,C,4.169703,0.140982,296.736877
2025-08-30 22:09:41.01,C,4.169090,0.139774,297.832550
2025-08-30 22:09:51.01,C,4.169647,0.140037,298.925232
2025-08-30 22:10:01.01,C,4.168922,0.139406,300.012024
2025-08-30 22:10:11.01,C,4.169424,0.138303,301.097809
2025-08-30 22:10:21.01,C,4.169258,0.138355,302.176361
2025-08-30 22:10:31.01,C,4.169591,0.137410,303.251678
2025-08-30 22:10:41.01,C,4.170038,0.137252,304.321686
2025-08-30 22:10:51.01,C,4.170038,0.136306,305.391266
2025-08-30 22:11:01.01,C,4.170317,0.136149,306.453979
2025-08-30 22:11:11.01,C,4.168420,0.133994,307.508728
2025-08-30 22:11:21.01,C,4.168756,0.134520,308.557739
2025-08-30 22:11:31.01,C,4.169481,0.133627,309.602417
2025-08-30 22:11:41.01,C,4.169759,0.132996,310.641663
2025-08-30 22:11:51.01,C,4.169313,0.132576,311.677734
2025-08-30 22:12:01.01,C,4.169703,0.132628,312.709076
2025-08-30 22:12:11.01,C,4.169927,0.131683,313.740906
2025-08-30 22:12:21.01,C,4.170261,0.131262,314.766449
2025-08-30 22:12:31.01,C,4.170651,0.131157,315.793060
2025-08-30 22:12:41.01,C,4.170149,0.129844,316.813843
2025-08-30 22:12:51.01,C,4.171042,0.129686,317.825989
2025-08-30 22:13:01.01,C,4.170317,0.128898,318.833618
2025-08-30 22:13:11.01,C,4.169927,0.128110,319.836182
2025-08-30 22:13:21.01,C,4.170540,0.127532,320.834290
2025-08-30 22:13:31.01,C,4.169648,0.126376,321.820984
2025-08-30 22:13:41.01,C,4.170986,0.126060,322.805023
2025-08-30 22:13:51.01,C,4.170317,0.125430,323.782684
2025-08-30 22:14:01.01,C,4.169703,0.122382,324.750946
2025-08-30 22:14:11.01,C,4.169313,0.122067,325.705292
2025-08-30 22:14:21.01,C,4.170540,0.121016,326.655609
2025-08-30 22:14:31.01,C,4.168643,0.120123,327.597107
2025-08-30 22:14:41.01,C,4.169982,0.119440,328.533875
2025-08-30 22:14:51.01,C,4.169592,0.118337,329.463562
2025-08-30 22:15:01.01,C,4.169090,0.118494,330.389771
2025-08-30 22:15:11.01,C,4.168532,0.117811,331.309357
2025-08-30 22:15:21.01,C,4.169425,0.117759,332.223297
2025-08-30 22:15:31.01,C,4.168867,0.116340,333.135101
2025-08-30 22:15:41.01,C,4.170038,0.116077,334.042053
2025-08-30 22:15:51.01,C,4.169313,0.115657,334.946228
2025-08-30 22:16:01.01,C,4.168867,0.115605,335.845154
2025-08-30 22:16:11.01,C,4.168699,0.114344,336.741791
2025-08-30 22:16:21.01,C,4.170094,0.114974,337.636078
2025-08-30 22:16:31.01,C,4.169593,0.113766,338.526306
2025-08-30 22:16:41.01,C,4.170038,0.114554,339.416107
2025-08-30 22:16:51.01,C,4.171041,0.114186,340.304138
2025-08-30 22:17:01.01,C,4.169313,0.113083,341.191467
2025-08-30 22:17:11.01,C,4.170038,0.112400,342.069794
2025-08-30 22:17:21.01,C,4.169703,0.112662,342.947052
2025-08-30 22:17:31.01,C,4.169648,0.111664,343.820435
2025-08-30 22:17:41.01,C,4.169703,0.111191,344.692108
2025-08-30 22:17:51.01,C,4.169982,0.109930,345.552948
2025-08-30 22:18:01.01,C,4.170485,0.110613,346.415344
2025-08-30 22:18:11.01,C,4.170373,0.109825,347.275909
2025-08-30 22:18:21.01,C,4.170150,0.108669,348.133759
2025-08-30 22:18:31.01,C,4.169313,0.109037,348.976746
2025-08-30 22:18:41.01,C,4.169313,0.108301,349.825287
2025-08-30 22:18:51.01,C,4.169313,0.107355,350.667847
2025-08-30 22:19:01.01,C,4.170373,0.107408,351.501404
2025-08-30 22:19:11.01,C,4.168978,0.106620,352.333344
2025-08-30 22:19:21.01,C,4.168979,0.105989,353.161926
2025-08-30 22:19:31.01,C,4.167640,0.104623,353.983521
2025-08-30 22:19:41.01,C,4.168365,0.104833,354.800385
2025-08-30 22:19:51.01,C,4.168477,0.104623,355.619476
2025-08-30 22:20:01.01,C,4.169369,0.104466,356.432312
2025-08-30 22:20:11.01,C,4.170373,0.104781,357.247833
2025-08-30 22:20:21.01,C,4.170205,0.103572,358.060272
2025-08-30 22:20:31.01,C,4.170596,0.104256,358.874481
2025-08-30 22:20:41.01,C,4.170596,0.104466,359.688202
2025-08-30 22:20:51.01,C,4.170485,0.102417,360.496857
2025-08-30 22:21:01.01,C,4.170038,0.101523,361.292206
2025-08-30 22:21:11.01,C,4.169759,0.101261,362.085083
2025-08-30 22:21:21.01,C,4.170038,0.100367,362.873260
2025-08-30 22:21:31.01,C,4.169090,0.098686,363.644989
2025-08-30 22:21:41.01,C,4.169871,0.097688,364.414368
2025-08-30 22:21:51.01,C,4.170261,0.096952,365.176849
2025-08-30 22:22:01.01,C,4.169759,0.096479,365.932434
2025-08-30 22:22:11.01,C,4.169425,0.095796,366.682800
2025-08-30 22:22:21.01,C,4.170540,0.095166,367.428955
2025-08-30 22:22:31.01,C,4.168867,0.094535,368.167816
2025-08-30 22:22:41.01,C,4.169369,0.095271,368.904236
2025-08-30 22:22:51.01,C,4.170038,0.094377,369.638123
2025-08-30 22:23:01.01,C,4.169313,0.093327,370.371002
2025-08-30 22:23:11.01,C,4.170484,0.093852,371.102051
2025-08-30 22:23:21.01,C,4.168867,0.092906,371.831238
2025-08-30 22:23:31.01,C,4.169871,0.092749,372.556335
2025-08-30 22:23:41.01,C,4.169648,0.092118,373.275482
2025-08-30 22:23:51.01,C,4.170094,0.091698,373.995697
2025-08-30 22:24:01.01,C,4.170428,0.091277,374.713531
2025-08-30 22:24:11.01,C,4.169369,0.091120,375.423309
2025-08-30 22:24:21.01,C,4.169480,0.090174,376.133850
2025-08-30 22:24:31.01,C,4.170206,0.090542,376.836548
2025-08-30 22:24:41.01,C,4.169146,0.089964,377.538452
2025-08-30 22:24:51.01,C,4.169815,0.090069,378.238403
2025-08-30 22:25:01.01,C,4.169647,0.089228,378.940277
2025-08-30 22:25:11.01,C,4.168756,0.088440,379.635864
2025-08-30 22:25:21.01,C,4.169536,0.087967,380.326080
2025-08-30 22:25:31.01,C,4.170206,0.088650,381.018646
2025-08-30 22:25:41.01,C,4.170038,0.087757,381.706451
2025-08-30 22:25:51.01,C,4.169703,0.087915,382.391937
2025-08-30 22:26:01.01,C,4.170651,0.088020,383.078308
2025-08-30 22:26:11.01,C,4.169871,0.087494,383.763977
2025-08-30 22:26:21.01,C,4.169703,0.086549,384.444031
2025-08-30 22:26:31.01,C,4.170149,0.086233,385.119019
2025-08-30 22:26:41.01,C,4.169815,0.085971,385.792297
2025-08-30 22:26:51.01,C,4.169759,0.085866,386.461212
2025-08-30 22:27:01.01,C,4.170150,0.085918,387.132843
2025-08-30 22:27:11.01,C,4.170874,0.085866,387.807251
2025-08-30 22:27:21.01,C,4.170429,0.085498,388.477478
2025-08-30 22:27:31.01,C,4.169870,0.085130,389.140594
2025-08-30 22:27:41.01,C,4.169982,0.084500,389.798157
2025-08-30 22:27:51.01,C,4.170707,0.084184,390.458710
2025-08-30 22:28:01.01,C,4.169759,0.084184,391.116150
2025-08-30 22:28:11.01,C,4.170317,0.082188,391.768250
2025-08-30 22:28:21.01,C,4.169146,0.082503,392.411743
2025-08-30 22:28:31.01,C,4.170428,0.082923,393.054138
2025-08-30 22:28:41.01,C,4.171599,0.082871,393.701508
2025-08-30 22:28:51.01,C,4.170763,0.082083,394.346313
2025-08-30 22:29:01.01,C,4.170038,0.080506,394.977234
2025-08-30 22:29:11.01,C,4.169760,0.080769,395.611633
2025-08-30 22:29:21.01,C,4.170930,0.081452,396.243164
2025-08-30 22:29:31.01,C,4.170428,0.080244,396.870758
2025-08-30 22:29:41.01,C,4.171376,0.078615,397.492920
2025-08-30 22:29:51.01,C,4.171878,0.080769,398.107574
2025-08-30 22:30:01.01,C,4.171265,0.077196,398.715851
2025-08-30 22:30:11.01,C,4.171265,0.077354,399.318390
2025-08-30 22:30:21.01,C,4.170707,0.076093,399.915161
2025-08-30 22:30:31.01,C,4.171487,0.075357,400.506165
2025-08-30 22:30:41.01,C,4.170317,0.075568,401.106873
2025-08-30 22:30:51.01,C,4.171097,0.076145,401.699677
2025-08-30 22:31:01.01,C,4.171209,0.074096,402.293060
2025-08-30 22:31:11.01,C,4.171543,0.075935,402.877838
2025-08-30 22:31:21.01,C,4.171097,0.073098,403.463898
2025-08-30 22:31:31.01,C,4.171710,0.072468,404.035706
2025-08-30 22:31:41.01,C,4.171934,0.073256,404.606720
2025-08-30 22:31:51.01,C,4.172045,0.072835,405.174072
2025-08-30 22:32:01.01,C,4.171320,0.071364,405.737274
2025-08-30 22:32:11.01,C,4.172156,0.071522,406.294708
2025-08-30 22:32:21.01,C,4.171766,0.071259,406.851318
2025-08-30 22:32:31.01,C,4.171710,0.070103,407.406403
2025-08-30 22:32:41.01,C,4.171543,0.070313,407.952881
2025-08-30 22:32:51.01,C,4.171488,0.069998,408.500549
2025-08-30 22:33:01.01,C,4.173160,0.070471,409.053192
2025-08-30 22:33:11.01,C,4.171544,0.069578,409.597046
2025-08-30 22:33:21.01,C,4.171264,0.069473,410.138672
2025-08-30 22:33:31.01,C,4.171711,0.069368,410.680023
2025-08-30 22:33:41.01,C,4.170986,0.068579,411.219788
2025-08-30 22:33:51.01,C,4.171432,0.068685,411.756409
2025-08-30 22:34:01.01,C,4.172267,0.068474,412.291016
2025-08-30 22:34:11.01,C,4.172268,0.068317,412.826538
2025-08-30 22:34:21.01,C,4.170986,0.067686,413.357422
2025-08-30 22:34:31.01,C,4.171320,0.067791,413.888031
2025-08-30 22:34:41.01,C,4.171432,0.067056,414.411438
2025-08-30 22:34:51.01,C,4.172547,0.067791,414.937286
2025-08-30 22:35:01.01,C,4.171766,0.067318,415.467285
2025-08-30 22:35:11.01,C,4.173829,0.067371,415.994110
2025-08-30 22:35:21.01,C,4.173104,0.067108,416.523407
2025-08-30 22:35:31.01,C,4.172881,0.067266,417.050537
2025-08-30 22:35:41.01,C,4.172881,0.066740,417.571411
2025-08-30 22:35:51.01,C,4.171933,0.066846,418.089264
2025-08-30 22:36:01.01,C,4.173606,0.066373,418.609070
2025-08-30 22:36:11.01,C,4.174219,0.067003,419.128784
2025-08-30 22:36:21.01,C,4.172323,0.065059,419.646545
2025-08-30 22:36:31.01,C,4.172435,0.064954,420.155609
2025-08-30 22:36:41.01,C,4.172547,0.065374,420.667267
2025-08-30 22:36:51.01,C,4.171599,0.063903,421.175079
2025-08-30 22:37:01.01,C,4.171934,0.064534,421.680939
2025-08-30 22:37:11.01,C,4.173048,0.064954,422.190552
2025-08-30 22:37:21.01,C,4.172936,0.065059,422.696075
2025-08-30 22:37:31.01,C,4.172714,0.064744,423.200317
2025-08-30 22:37:41.01,C,4.173438,0.064218,423.705322
2025-08-30 22:37:51.01,C,4.171599,0.063903,424.204437
2025-08-30 22:38:01.01,C,4.172936,0.063851,424.702271
2025-08-30 22:38:11.01,C,4.173717,0.064376,425.201294
2025-08-30 22:38:21.01,C,4.172547,0.062905,425.697845
2025-08-30 22:38:31.01,C,4.173438,0.063693,426.195404
2025-08-30 22:38:41.01,C,4.172045,0.063062,426.688995
2025-08-30 22:38:51.01,C,4.172937,0.062642,427.179871
2025-08-30 22:39:01.01,C,4.171933,0.062012,427.665924
2025-08-30 22:39:11.01,C,4.172936,0.061486,428.151520
2025-08-30 22:39:21.01,C,4.172379,0.062432,428.636322
2025-08-30 22:39:31.01,C,4.173160,0.061906,429.120087
2025-08-30 22:39:41.01,C,4.174052,0.062169,429.602417
2025-08-30 22:39:51.01,C,4.173773,0.062484,430.090057
2025-08-30 22:40:01.01,C,4.174219,0.062117,430.575470
2025-08-30 22:40:11.01,C,4.173215,0.061854,431.058594
2025-08-30 22:40:21.01,C,4.173773,0.061486,431.541718
2025-08-30 22:40:31.01,C,4.172657,0.060961,432.018707
2025-08-30 22:40:41.01,C,4.173383,0.061276,432.497253
2025-08-30 22:40:51.01,C,4.174164,0.061591,432.977539
2025-08-30 22:41:01.01,C,4.174777,0.060856,433.457153
2025-08-30 22:41:11.01,C,4.173829,0.061118,433.933960
2025-08-30 22:41:21.01,C,4.174944,0.060435,434.408356
2025-08-30 22:41:31.01,C,4.175056,0.060751,434.880951
